Move_1_P1,Move_2_P2,Move_3_P1,Move_4_P2,Move_5_P1,Move_6_P2,Move_7_P1,Move_8_P2,Move_9_P1,Move_10_P2,Area_P1,Area_P2
7857,2363,9146,819,655,448,6584,7264,2701,8152,50.370000000000005,49.35
5179,7717,5061,3067,1722,885,6892,7528,3120,4695,51.85999999999999,47.97
1049,6874,5125,1703,9491,2454,2810,6414,7574,120,41.68,58.14
8533,6559,5799,7419,8084,1202,1471,5623,9189,3044,44.0,55.78999999999999
4822,9824,1430,6636,8862,3682,8467,4377,2561,7361,55.910000000000004,43.9
2352,4502,1212,1938,2058,3030,1429,9409,8345,4659,50.22,49.54
8806,5594,7283,165,7482,5649,4126,9090,3418,2410,39.25,60.31999999999999
7238,9361,6178,4971,8589,5302,2772,2586,3418,4880,65.58,34.23
6123,8668,4765,5973,8589,3500,7284,1773,2686,1539,50.44,49.2
6882,9191,2809,3995,4913,5481,4074,8865,2747,2906,64.53999999999999,35.22
3415,7115,5250,5494,1362,1667,6903,4070,6747,9598,54.32,45.33
9152,8210,1237,5690,4913,9234,5412,8229,5371,8802,68.05,31.790000000000003
4305,3495,2659,7257,9019,4642,1088,9329,7445,7236,50.55,49.24
4761,4938,3734,6471,8046,8722,3731,1091,7371,4565,51.1,48.6
7938,1749,8751,6656,4092,5321,5788,9829,2878,8064,35.56,64.28
3517,5063,4208,3458,6851,1121,6645,9829,7890,1824,43.49,56.16
8929,9713,5859,3573,5573,5736,3257,197,3418,5524,65.91,33.48
8705,5957,7283,9415,3628,2815,2545,1188,5822,7867,46.68,53.14
3335,1200,8078,2464,6619,2106,5183,4912,1874,33,73.09,26.71
7231,7279,8022,5340,2978,1506,1006,3276,257,5922,41.72,57.85
6980,7617,8980,6571,4254,7613,3994,3059,1482,7708,47.11,52.769999999999996
3361,3277,4773,7495,128,3766,9417,9152,7113,7479,59.699999999999996,40.2
6685,5988,6422,5859,8084,2295,5114,4127,2574,1392,53.449999999999996,46.27
2460,3403,7643,9430,5529,1419,9826,4721,1648,5553,54.120000000000005,44.879999999999995
6218,4949,1776,7634,8451,2687,2818,2036,7882,53,55.559999999999995,44.22
419,1074,8765,7747,6150,9766,7072,9931,8781,1078,58.589999999999996,41.260000000000005
1852,6664,5943,6568,3010,3268,4551,9869,7509,4284,57.49999999999999,42.25
3225,2135,6484,4691,8292,9851,1786,8125,1740,2141,52.96999999999999,46.83
6824,8290,9733,2847,5615,1700,2367,3738,1797,3572,44.879999999999995,54.97
3952,1209,9674,682,1472,4529,6246,3335,5155,7195,51.370000000000005,47.839999999999996
2823,6700,6334,5028,1023,7963,8958,2469,2129,52,37.0,62.86000000000001
5326,3198,1526,4726,1214,8148,6062,980,5519,9202,49.93,49.32
7541,4397,2845,4611,1323,6686,3881,2619,7810,3146,58.91,40.71
3728,459,6020,5737,6781,647,6223,1442,3046,7099,60.419999999999995,39.32
6620,2959,5318,2399,316,6638,3881,6175,8382,3523,44.83,54.65
1571,4185,1212,9167,7742,6073,6003,9464,7959,8292,68.52000000000001,31.25
7575,2382,9146,1586,655,1241,146,355,166,83,54.71,45.11
2831,6349,8252,8873,5222,2763,7138,8964,8150,1252,45.75,54.14
6961,8818,5544,6431,3154,2922,6668,5382,8150,2003,47.47,52.349999999999994
6756,209,5136,3231,3906,4569,4625,3320,1973,7486,57.720000000000006,42.08
6562,1738,5903,1412,3484,5588,3468,2436,1037,7411,54.39000000000001,45.33
9742,3598,5588,7960,752,4348,5547,9623,6041,1199,50.73,48.339999999999996
6127,3008,3385,8387,1049,1092,7643,3983,8425,8314,48.84,50.88
6290,1570,628,8461,5468,3301,2818,2089,4766,6952,41.99,57.809999999999995
4822,1447,1422,5856,4311,5947,6743,5876,3437,2194,49.230000000000004,50.41
3365,6727,9702,9336,4713,5318,1658,3214,4725,159,49.65,50.129999999999995
2674,5004,5946,782,1044,296,2324,5124,9224,6090,61.21,38.36
5047,2053,2844,439,9847,4724,5744,4403,3382,5416,61.82,38.01
6925,3687,6400,2387,4416,8015,3761,7342,8636,4550,46.75,53.13
7408,744,3669,3612,1208,7989,5677,5538,1851,261,49.76,50.01
5246,3906,1526,6003,2112,6564,8351,4587,519,6824,43.36,56.37
6756,1399,5408,1575,3484,88,9209,2450,3456,2950,71.67999999999999,28.07
3517,9384,4694,8458,9327,4961,8467,310,1844,7708,56.61000000000001,43.21
3365,4652,8230,9987,2584,8396,4249,5298,8627,6059,70.17,29.64
4097,1103,5039,3256,6884,9341,2527,2835,9108,9237,60.68,39.129999999999995
3339,751,9744,6385,2083,3551,4884,8311,1314,4743,47.48,52.31
6226,7638,1952,6801,7817,3027,3731,8928,1193,4267,36.83,62.79
8797,8322,3545,7075,1592,555,7472,9873,5470,8822,57.24,42.43
8797,2748,1775,9548,7543,5646,1666,7086,1193,5576,37.14,62.72
3015,3394,8012,2591,7679,5470,1551,6135,1277,9200,63.81,35.86
4127,9164,2947,7260,8131,4266,8467,1618,6137,1746,46.33,53.480000000000004
3968,8211,6858,2927,1141,4881,7965,7364,6137,6921,52.190000000000005,47.42
4956,4230,4423,3663,8170,3332,7053,6255,1543,7176,56.55,43.13
4153,4121,239,3526,8936,3421,8722,662,3046,7127,59.97,39.81
1595,1960,5197,2638,5157,3732,9363,8403,6940,7325,48.010000000000005,51.85999999999999
1022,6878,5125,5721,3715,7453,3172,6376,7616,23,59.58,40.160000000000004
3339,5142,1691,4868,7021,7827,7478,3175,2680,6153,64.32,34.98
3415,2278,5735,5319,6316,4189,508,5945,7897,4413,48.59,51.080000000000005
6585,4161,6945,5493,1858,2344,3518,9326,2309,3026,58.63,41.11
1093,2866,793,5705,5272,6595,7583,9146,5414,2089,47.54,51.73
8869,7487,4973,2554,7482,6294,4922,9391,5926,8338,51.349999999999994,48.11
2320,7605,7973,4757,1023,7564,8958,7142,5324,4110,44.019999999999996,55.48
5179,8125,2852,3940,2132,6857,6872,821,3256,4715,49.94,49.919999999999995
8507,1216,5967,1949,2346,92,451,2575,4493,5759,56.08,43.62
3236,3217,4194,3453,4151,2540,6975,9385,4815,8418,47.08,52.72
6994,6072,3837,7413,5475,5530,704,1555,4127,3772,36.18,63.68000000000001
8025,4373,7578,4728,4052,2429,504,7989,9676,4280,48.71,51.03
5170,9388,2681,8938,8119,7522,8467,942,2446,5988,53.400000000000006,46.36
8719,864,8150,8246,2972,494,634,9833,9009,3916,63.23,36.63
8132,5718,7283,828,3108,1435,504,6984,2533,2310,49.16,50.41
8981,1313,5474,4659,7502,8020,7894,6996,3849,1562,42.120000000000005,57.709999999999994
4469,1083,9414,8729,2693,449,1850,4104,130,1964,53.97,45.82
2674,5832,1368,2528,4415,4537,1429,6943,4583,5203,51.480000000000004,48.11
3420,2825,7843,1381,5097,4539,1551,4416,6234,1710,60.49,38.99
6961,3746,8565,2077,655,1827,5776,5408,1037,3386,43.309999999999995,56.42
2674,1375,8257,8059,8837,719,1902,8206,2287,5143,38.2,61.35
3548,6558,9702,2380,5156,2484,1339,639,5545,8938,44.56,55.22
9742,1044,462,6631,7051,9943,5975,6333,4365,5973,52.11,47.15
1711,5,9272,5627,2083,7080,4884,7490,1314,9168,47.22,52.449999999999996
3225,2399,8050,1387,5097,2883,2324,4317,6234,7295,60.12,39.7
7575,7378,9231,5107,4713,1270,2367,4553,8591,8177,54.36,45.15
7215,3029,2122,7078,6625,5621,1595,925,2253,7327,43.49,56.169999999999995
1766,7100,6625,1873,2419,7359,3172,5768,8716,19,50.68,48.5
4019,943,7747,8135,4484,8566,3661,1559,2324,162,55.08,44.67
1049,4213,9895,7450,2083,7326,8749,7217,592,1747,42.19,57.68
6934,3662,6400,9861,3628,5657,6668,7445,5926,9031,49.88,49.5
6824,8411,5544,5894,3154,7032,1863,6551,2516,5255,52.14,47.67
2320,5628,6391,4697,7563,3585,8652,9029,8122,2072,54.64,45.2
4652,6721,6170,7643,2032,5829,3778,4574,8652,7457,64.32,34.949999999999996
7238,698,3669,4374,1208,4551,451,8814,8018,9392,53.06999999999999,46.57
5047,4340,4423,5195,1457,5939,3881,242,1923,5501,46.79,52.92
837,785,5444,9214,4878,4204,6223,899,2250,9164,56.45,43.39
4271,6973,6783,8916,2060,3861,1977,3216,5822,6735,45.36,54.31
2191,5743,3219,8580,7567,5750,4178,8392,7959,7453,60.73,39.06
3267,51,2175,6827,5272,2531,5809,9905,6855,5537,57.98,41.55
3237,1035,1752,6801,5272,1580,5809,7419,7764,4171,55.66,44.019999999999996
4846,6850,3128,3540,5504,7311,9169,7749,8122,645,56.93,42.69
2456,4069,7643,2749,5474,9862,1786,3016,9108,2471,52.17,47.61
5746,5455,8470,4853,4186,6548,8722,8776,6137,714,54.84,44.97
7283,1331,7786,4588,6379,3008,5077,1680,3203,9379,37.24,62.339999999999996
5195,7826,5061,605,7237,2336,2407,909,5545,1448,58.93000000000001,40.949999999999996
2530,5266,7199,5260,9383,2453,6896,6286,2207,4180,42.89,56.92
4986,4956,5468,1720,2622,2429,2324,6237,9224,1430,56.66,43.01
6088,4941,7013,7295,7841,9848,8722,2004,3077,863,46.23,53.63
8148,378,4167,1817,1526,4446,451,3597,5727,1540,61.53999999999999,37.51
1595,2625,5937,7422,6884,9212,8919,2816,1832,7531,67.65,31.979999999999997
7575,9790,6178,2377,1454,2468,363,203,257,5428,37.68,62.13999999999999
5200,4912,3734,2924,7032,2790,7394,2287,9524,772,57.269999999999996,42.53
4369,2579,9730,5159,5465,1564,2619,8927,6590,8259,43.94,55.879999999999995
5643,3234,1526,2782,7032,2908,5662,4227,2293,1222,62.519999999999996,37.31
2632,2065,2081,4690,6483,2031,7394,4994,2446,201,74.46000000000001,25.009999999999998
7714,2760,1370,2444,9837,2517,6232,831,3046,4884,51.09,48.699999999999996
2917,2239,5395,1956,4151,3476,4667,7954,2274,8261,50.57000000000001,49.07
8712,8936,2867,302,9574,3051,2832,6341,2974,567,58.28,41.54
8736,3666,4358,2792,5992,4255,7861,4371,2344,5234,60.0,39.69
4883,5019,6242,8493,1592,1363,9455,223,7988,6490,48.18,51.449999999999996
3093,8642,5497,389,7237,5714,9346,1076,1911,9889,53.779999999999994,46.07
8712,8501,2268,7841,9176,5214,2820,9207,671,3873,54.42,45.22
2161,7288,7973,8311,3695,7005,6173,4134,8627,287,51.71,48.14
7551,1258,7535,7411,2314,4759,2620,4276,9839,96,46.56,53.21
8869,9589,5859,9650,1592,2124,5791,8817,5470,774,40.02,59.8
8986,5940,4055,6269,9744,4536,2956,435,2675,7700,43.85,55.900000000000006
2320,3832,5269,752,4370,1458,5302,485,6980,8751,53.39,46.39
4657,8094,9289,9651,4713,8570,6173,8963,5926,2746,56.599999999999994,43.21
4761,713,3617,8708,4311,3408,7979,4216,736,5823,68.14,31.69
7676,5078,3058,2724,6944,792,7461,4594,8115,3133,56.02,43.61
2352,3805,5616,6487,3715,824,6223,4945,361,5161,47.97,51.88
2684,5880,7937,9553,2584,9192,8749,2520,6722,8349,45.29,53.800000000000004
7060,5652,4224,1388,5380,1707,2444,1548,1527,2594,65.58,33.79
3237,6395,9721,7114,2584,3448,881,9703,6590,1007,57.199999999999996,42.53
418,932,8765,9271,1817,7006,1535,4320,2528,8208,59.81999999999999,40.03
7714,9944,3924,5804,8589,1321,2575,8242,9189,6805,63.949999999999996,35.699999999999996
4428,6031,2977,9101,5073,9227,9879,157,2446,2515,56.379999999999995,43.41
