Move_1_P1,Move_2_P2,Move_3_P1,Move_4_P2,Move_5_P1,Move_6_P2,Move_7_P1,Move_8_P2,Move_9_P1,Move_10_P2,Area_P1,Area_P2
4657,4881,4423,6399,2584,417,6223,9044,9688,1962,52.75,46.93
3150,3323,6448,3978,7679,4646,7078,6430,3307,8899,44.86,53.92
2913,8827,8442,9626,3695,2560,1658,7383,9110,6714,55.16,44.65
8425,5950,2979,2304,7032,8609,7478,9664,2454,2904,60.84,38.98
3728,1986,6057,8879,2920,1231,8070,7682,2070,9034,49.49,50.31
4674,9051,2681,1041,4824,2634,7719,1068,6864,1750,62.739999999999995,37.08
9152,1121,8150,5578,2314,3160,7841,3222,3382,5168,47.74,51.959999999999994
2619,1448,4075,6733,3828,422,7073,2980,2344,2066,50.24999999999999,49.6
2320,1655,2081,6344,9053,4989,3731,464,5124,839,58.050000000000004,41.56
6191,3121,1305,4637,6625,1069,3849,9583,7775,2997,58.24,41.339999999999996
7653,1313,1625,6135,6329,3914,4714,1540,2974,4750,68.39,30.959999999999997
7408,8132,6859,5088,8589,5268,3865,5644,4654,6298,61.68,37.37
7283,5546,5942,3907,3071,7502,1658,3925,5822,923,62.59,36.79
1766,2262,5597,2460,2140,253,6363,7362,8741,6403,63.14999999999999,36.7
8442,5318,2438,8006,8173,25,6282,8162,2070,7751,59.95,39.879999999999995
8507,3872,5535,2410,1858,3853,1540,2938,269,2945,52.0,47.85
242,3117,5067,4732,3715,8259,8958,7541,7308,4138,61.29,38.3
4153,9026,2681,8289,8131,6453,7183,7089,1345,6598,69.81,30.03
2975,577,1112,7026,4663,9710,8351,2249,3033,3114,58.14,41.52
4335,3413,2659,1814,7032,178,2632,9247,3307,7596,52.03,47.81
2880,2885,8026,6511,1220,7765,5113,6233,8266,3298,62.44,37.09
7435,5254,3058,2692,1650,7669,3881,7958,4407,4930,56.85,42.91
5519,4226,2991,6724,6588,8978,2821,9040,7872,1547,49.66,50.13999999999999
5133,4432,8238,3103,7176,1233,1170,3492,4642,4705,61.870000000000005,37.92
6932,9096,1760,5807,7934,236,8524,4878,2059,8372,42.38,57.489999999999995
2320,9256,2474,9805,6141,7947,7277,6421,3516,4456,62.99,36.76
8981,3914,4096,9238,2767,369,2847,3253,8077,7551,41.099999999999994,58.51
7435,8738,3674,5239,8984,9180,2930,8464,8122,4211,65.9,33.800000000000004
4335,1423,3300,4199,7938,5887,7053,6141,1543,1772,52.03,47.64
9670,9336,5859,8713,1592,7604,3994,3174,4882,3075,48.06,51.77
8225,7951,5219,6198,2063,8548,7352,2325,6236,1715,58.040000000000006,41.839999999999996
1912,7231,6625,6317,6787,5547,3330,6349,2878,1035,54.97,44.66
3036,5319,2084,6732,1248,4680,3758,9405,9412,8363,46.53,53.33
620,2622,6847,2405,2777,7785,5816,4616,2228,9672,68.86,30.570000000000004
2530,7387,2434,2,7237,2590,1931,2858,8479,2374,58.650000000000006,41.15
7231,7504,9231,7286,4071,6791,1863,8759,4725,6816,67.77,32.08
7610,9255,4767,3285,2132,4750,4565,414,4493,7273,45.43,54.33
2950,4039,1959,4102,1046,3547,7418,2606,8466,1351,69.83,29.89
4942,2422,2608,7256,5272,2944,8095,7072,8466,4170,44.440000000000005,55.00000000000001
8147,7801,5219,4661,7375,4492,1743,8184,4654,9503,62.38,37.480000000000004
7441,7650,8022,9615,1840,1952,635,8730,7196,6219,43.32,56.489999999999995
