Move_1_P1,Move_2_P2,Move_3_P1,Move_4_P2,Move_5_P1,Move_6_P2,Move_7_P1,Move_8_P2,Move_9_P1,Move_10_P2,Area_P1,Area_P2
3305,4849,7199,4165,3993,7717,2930,7756,6230,7614,52.669999999999995,47.0
2975,7429,2664,3578,8131,9535,5528,9479,6413,3573,59.75,39.839999999999996
6127,9865,6065,5456,7375,6740,3746,4808,8122,9644,67.54,32.32
6665,9851,6666,3324,2132,6328,7637,9652,6722,3709,73.95,25.7
6275,4749,8251,8141,4817,5926,2847,4419,1314,4,66.47,33.25
2880,7622,2434,9131,7063,7551,7797,2008,8025,8599,59.64,40.129999999999995
2632,608,8257,6097,195,645,6178,539,8266,4842,54.72,44.99
5643,8665,7055,9200,2536,8532,4850,3768,6355,8953,43.94,55.879999999999995
2880,3901,8026,2161,4978,9096,2930,8036,6230,7666,56.04,43.49
7767,3632,2667,6942,6123,8301,8575,4423,1845,903,60.56,39.09
7435,3556,2340,3452,4757,303,4625,4404,1874,9192,68.52000000000001,31.369999999999997
6585,9589,6065,7962,2719,852,3778,6756,7219,534,63.62,36.21
6016,8834,838,1731,3582,182,7461,637,1695,3566,55.85,43.55
3913,8431,4328,7322,860,2068,7183,2017,8122,963,50.970000000000006,48.35
7947,4551,2845,9878,5976,6447,7750,6440,2680,3165,62.33,37.38
522,8357,2865,7832,5970,5037,7640,5518,4986,1817,49.35,50.36000000000001
6980,5014,8238,7269,2535,9777,3026,4851,7290,1580,48.71,50.82
7541,13,9127,8157,8292,360,1540,8099,3913,5363,51.190000000000005,48.26
2456,4190,8230,5250,7568,2871,3132,5704,6208,7753,59.589999999999996,40.2
6317,4934,7369,7361,8292,8114,2956,2451,2974,1731,47.53,51.629999999999995
6531,1038,628,4800,2838,1788,6769,5890,2878,3425,62.96000000000001,36.47
7264,5216,6422,865,3727,292,8121,6193,931,2143,56.32,42.95
5179,5517,2647,7725,2526,476,2720,8180,9193,3881,41.47,58.41
8148,7539,7273,648,4989,4898,5776,6868,931,4048,44.75,55.05
7435,8749,8761,7941,646,924,9332,9005,7219,7548,64.87,34.77
2538,2845,8026,6215,6787,945,2520,5111,2974,6387,64.05,35.35
8425,1802,3839,3487,7979,8911,1324,1492,2516,7413,63.17,36.66
1778,8821,4420,1078,7519,7756,7478,249,9183,7879,59.61,40.28
1332,537,725,7050,6161,3505,6136,820,8466,7631,54.52,45.129999999999995
3279,9000,4978,4738,3996,4789,7719,8141,8682,6468,44.79,55.02
8015,5316,1420,7905,5976,1565,5271,3482,5129,7039,51.910000000000004,47.86
4634,8652,8164,3065,7546,348,5165,994,8122,4807,54.05,45.83
7865,2542,1278,3446,1526,4284,4071,7829,8476,6549,49.5,50.14999999999999
8014,451,3669,9913,4311,4394,3517,5446,2516,1573,39.910000000000004,59.86
7163,2446,2351,4793,6337,724,3938,6331,2859,1632,52.03,47.25
8147,8037,5219,3128,2213,3761,5776,2258,257,7771,49.059999999999995,50.580000000000005
8015,9170,1408,351,4913,6739,7478,4467,5926,8503,43.18,56.71000000000001
1571,250,2034,4723,5272,5651,4088,5236,2878,2168,48.29,51.559999999999995
4425,3732,3474,4182,7568,5016,4218,6010,1874,432,53.56999999999999,45.94
1960,5521,2473,5018,5164,1369,8759,8996,1543,6897,54.7,45.11
6317,7165,2116,7451,5976,7061,2930,3066,2675,1801,62.33,37.47
2455,227,2712,9413,5375,3141,5528,2501,4871,9390,60.629999999999995,39.18
4469,3566,777,1267,5028,7549,3132,2162,1834,2163,60.019999999999996,39.660000000000004
1571,6779,2182,3895,9128,2185,2444,8449,3019,3192,58.4,41.21
9152,7455,7025,110,3222,6756,3482,3986,8682,8437,66.7,33.12
3335,6976,4533,8208,6787,1327,9332,6443,5926,8288,50.72,48.97
6311,5308,7369,301,2363,6319,4071,8728,5859,5966,60.150000000000006,39.48
8015,3669,2667,1633,8936,7126,1696,8915,6264,4232,51.92,47.83
713,9278,2182,3375,5479,5504,8870,4753,6659,8727,48.59,50.970000000000006
7575,578,3669,4345,7979,6683,1849,6203,7627,6409,58.39,41.32
2619,5506,7568,123,3265,914,7264,1805,4337,9351,64.62,35.23
2950,4302,8230,3712,6086,5167,3205,4086,7534,7686,54.35,44.89
7743,8854,945,9790,8074,9467,1646,6018,5926,9529,70.22,29.45
9152,4919,3918,9365,7386,4793,1666,1744,2574,2417,49.919999999999995,49.94
7230,4587,6018,1840,3071,2854,3132,503,2129,2471,50.949999999999996,48.61
6317,3487,2122,2389,7032,1568,342,8451,4583,2046,57.4,42.49
2456,4477,3918,6272,8227,6754,7951,8512,6722,1078,54.50000000000001,45.12
8659,8379,5219,7807,2719,6390,3482,9870,3702,4543,58.02,41.74
4271,3643,8329,9068,2057,6239,7953,2272,8122,4721,44.06,55.75
1871,5871,7568,6062,1362,7922,7749,5226,6137,6495,47.410000000000004,52.16
2632,9697,6965,6411,7519,6716,4895,556,5271,4785,63.14999999999999,36.720000000000006
5280,4236,8329,3184,1452,6244,6173,7230,2274,1150,49.65,50.13999999999999
8142,2395,1775,7719,5332,7569,7756,6212,5819,9698,59.5,40.339999999999996
9243,3880,3257,7639,5976,1495,2444,3034,6576,2872,42.44,57.21000000000001
2530,4646,5486,4441,8131,5767,5327,5262,1523,973,62.77,36.97
7551,4954,3058,6783,7386,4496,4126,2406,7881,7672,62.3,37.51
2320,9836,3244,1959,7519,5226,6177,8181,7959,324,51.68000000000001,47.94
1372,2475,4075,4580,8623,1701,7073,8393,7671,9111,54.949999999999996,44.15
6204,1782,2823,4431,8473,8356,1819,6870,6218,6458,44.36,55.32
6127,3068,1450,4415,2838,7775,6363,2411,1417,5877,49.93,49.8
2632,4303,7643,9236,4027,5673,6223,3221,8266,5237,47.8,51.910000000000004
5354,6214,5339,3068,2263,5326,7264,8816,8682,7501,53.400000000000006,46.39
7435,4900,6018,5005,2032,9639,7965,5560,2051,8236,65.41,34.47
2619,8544,7973,6700,4713,8371,4850,3805,7959,623,61.529999999999994,38.01
6016,2733,2823,1089,1526,121,4625,2550,4871,4939,61.95,37.89
2975,6303,9965,2577,6260,6022,3321,2336,8627,2949,58.41,40.96
5381,7014,9316,2258,2438,115,9965,2546,2129,6913,56.63,43.120000000000005
2530,4811,4993,8041,8324,605,3132,9763,2955,3135,57.86,41.9
3036,4645,5946,4226,7178,728,2632,9758,3849,1549,46.75,52.910000000000004
6281,8231,1526,7352,155,3874,908,7327,8874,3218,39.900000000000006,59.99
9152,8806,4024,3296,8074,8205,2317,7567,4725,2825,46.11,53.66
8225,8147,5219,9310,2263,3973,7929,4923,1879,2108,36.08,63.739999999999995
6016,1440,2823,6567,8324,6127,1849,4107,1482,5219,51.31,48.53
1332,8548,1679,2125,7519,6572,6994,9112,2344,5703,50.99,48.699999999999996
8659,8548,5219,9618,2263,9959,9027,3914,3175,64,61.199999999999996,38.59
6585,5864,1550,8326,5976,8223,6674,4362,2680,6084,54.56999999999999,45.16
6275,5812,8737,6427,5491,9699,7976,5606,6722,512,58.17,41.65
2632,5214,7199,9801,2057,1265,6223,1483,2749,5332,58.97,40.23
8730,4671,3918,8304,8173,1544,2720,3448,3771,8119,60.3,39.45
3127,8754,8442,2458,8825,7976,5528,5848,1555,216,45.14,54.50000000000001
4275,3326,8329,1121,4184,8782,2930,1840,4900,9115,51.800000000000004,47.73
1778,3465,8630,4735,8825,1557,3721,3725,1522,289,53.37,46.23
6685,9835,6666,1900,2132,3140,5776,5632,257,7002,54.59,45.190000000000005
6317,1647,2823,9655,7146,13,7830,5683,2070,6801,53.26,46.45
9152,2069,8842,5308,4186,6402,3561,3868,440,7675,48.3,51.459999999999994
8929,2364,1765,5178,5971,2374,2632,5339,4665,894,64.98,34.86
7347,163,9127,7614,8292,7884,7078,6885,2533,849,53.959999999999994,45.71
6231,3728,7059,2438,4186,5059,2632,9916,6824,4596,57.19,42.03
8425,2886,1775,704,2132,3841,1696,5051,8668,7779,52.27,47.089999999999996
6562,8469,9251,68,2227,5638,5776,1346,5676,9644,41.93,57.82000000000001
5280,5973,124,6728,8727,6104,6674,9563,3849,9103,65.58,33.95
2632,385,4413,2288,335,2026,7073,5430,8466,6683,44.440000000000005,54.910000000000004
8929,7445,7025,7757,8001,3842,2267,8490,2068,4430,42.059999999999995,57.78
7979,6421,8374,4726,4071,2979,2367,305,5926,1911,50.239999999999995,48.84
7273,9752,6746,1355,2438,9261,5338,2563,8262,4526,48.96,50.660000000000004
4531,6096,1877,7215,6821,6924,2930,5594,6264,4290,65.71000000000001,34.0
8986,2141,8842,4884,4186,6133,3561,1276,2845,7587,38.18,61.480000000000004
7979,7802,3674,8653,7861,4095,2847,4769,6239,8810,64.85,34.78
6961,3359,5318,4222,3016,7392,1497,3180,5926,483,56.02,43.51
6218,7879,2758,1691,2042,619,6934,6659,2668,6458,53.36,46.52
7938,695,3669,3492,5399,6016,4218,7271,8874,8595,65.18,34.58
2880,8473,6858,3831,7323,3250,6177,4228,2352,5552,58.989999999999995,40.87
4822,4515,8238,6387,7574,9846,8883,1295,2372,2360,48.809999999999995,50.33
7273,554,5842,1461,3727,3760,3132,2810,5822,8566,48.77,51.019999999999996
7076,1341,3669,1265,713,8693,6363,3675,8812,3050,56.39999999999999,43.18
3127,1807,6484,3360,6316,1079,3205,9325,3849,9388,49.8,50.03999999999999
2632,5472,7568,3934,8825,3869,7463,123,1844,866,49.11,50.74999999999999
4469,5483,7444,181,7519,4338,3724,3808,4882,4857,51.85999999999999,47.83
4162,6673,7574,9190,3475,77,6223,8420,7331,2211,49.769999999999996,49.4
8147,3416,3636,296,1526,2858,5485,9169,9117,5836,49.19,50.32
8533,5903,8068,5942,4367,2698,2171,2340,2287,4142,53.459999999999994,46.410000000000004
8929,4043,3257,7967,7386,9467,5670,9197,1073,791,52.459999999999994,47.33
8147,6427,8374,3235,3683,2480,5776,1187,1417,7277,46.63,52.769999999999996
5381,2110,8231,6329,5824,4480,7078,9033,1882,3494,56.32,42.92
6531,4949,7013,1550,3016,5068,4071,6536,931,5547,50.49,49.4
9735,1845,3456,8628,4311,7078,3517,9193,2675,7963,49.44,50.41
1778,5207,6982,9910,2032,9405,8477,8907,4986,6118,70.08,29.799999999999997
3279,8336,2430,2647,4824,5411,6182,2666,8741,7560,50.260000000000005,49.6
5643,5554,948,3765,8161,3110,2818,851,6576,3883,60.629999999999995,39.129999999999995
1571,9630,3262,7717,7942,7638,6674,9891,7959,6226,59.199999999999996,40.589999999999996
4579,759,8231,1981,5181,2839,5332,9713,2016,3151,66.44,33.31
5643,7251,5339,7858,6403,4017,2267,3319,2068,3299,41.49,57.989999999999995
7537,8630,1638,8980,8131,5178,1646,9210,6239,6071,53.300000000000004,46.51
8126,9643,7676,371,2227,8641,5338,7081,7810,9175,54.76,45.01
4425,5048,4578,5305,7032,1108,2632,3517,6154,9570,64.36,35.39
6824,2918,3172,2806,7502,2835,2162,5492,2859,534,54.21,45.32
5920,8500,7055,6862,2719,951,3778,7997,4365,5012,58.620000000000005,41.19
3529,2175,1752,8075,9043,8632,7837,7433,1543,6831,40.39,59.34
6127,8119,1952,3825,3582,959,7674,5302,8025,9229,59.78,39.989999999999995
7610,4598,6323,4886,2059,212,6769,4543,6218,6937,54.48,45.28
7864,5286,5829,3891,4287,3208,3132,1132,5445,6521,43.89,55.230000000000004
8730,3970,5535,769,2363,4995,6956,4052,2129,5418,56.489999999999995,43.22
4335,2481,4187,9061,3918,9945,9171,5710,1277,1935,51.05,48.4
3469,2598,8816,2684,4978,2516,3205,6885,1874,7469,50.42,49.220000000000006
7947,3594,6945,5524,4287,9426,2619,5911,6218,307,64.42999999999999,34.93
6127,3779,7059,8070,5824,3475,1979,9623,4333,5168,57.95,41.75
2950,49,5416,8877,5272,4471,2818,1213,6934,5390,53.49,46.339999999999996
4761,1936,9652,3556,862,908,1339,8924,4493,1729,54.86,45.01
9735,5324,6213,7545,6403,8538,6674,7979,3175,158,43.16,56.67
3305,1403,1752,1106,8656,9498,2632,5743,6787,5447,68.99,30.84
6883,8683,1638,7971,7861,1501,2110,622,3491,4301,69.66,30.009999999999998
2975,4254,6641,1140,6079,9192,2850,6304,6218,1630,58.91,40.88
2975,5567,7574,3058,4582,1706,3417,9445,3849,8664,53.900000000000006,45.92
8142,8591,3153,8163,4863,5598,2772,6379,8874,5818,57.440000000000005,42.38
7076,4993,8238,4260,7176,5897,3433,4914,5926,1041,48.65,50.94
8147,4932,4812,4905,9065,7758,2818,398,2516,6208,42.16,57.65
6359,5394,7369,2801,3016,399,8121,3357,1555,3670,67.43,32.39
2251,1013,2012,1028,6851,7310,2632,8231,1923,3611,66.59,33.22
2530,3927,4773,4703,8131,441,2632,1893,6154,5112,64.64,35.24
8025,8931,3153,8034,2031,2458,7674,3271,197,2804,56.910000000000004,42.93
2880,3913,8026,8075,5223,1090,6223,5178,532,7383,54.36,45.49
6311,3273,7981,5551,9187,5525,2143,6182,2293,1259,53.32,46.22
2619,3758,4773,1992,6376,5230,6743,9307,5414,3438,59.260000000000005,40.56
9152,6470,7201,1109,7924,6683,3321,87,2574,977,58.81999999999999,41.010000000000005
7575,4961,3058,9294,6625,2712,5271,7671,2680,4381,55.92,43.71
2320,7787,7973,3522,6322,3410,1488,55,1378,4150,59.75,39.6
5170,3948,3474,1017,8205,2123,342,6445,7582,718,58.809999999999995,41.0
3957,6364,2977,8346,1351,9957,7183,680,2372,8989,54.14,45.64
7865,8838,7191,2082,1844,684,2175,8640,5375,9002,64.81,34.97
9735,4388,6213,5899,2032,4787,7114,6054,7290,351,57.07,42.69
4335,4833,4578,3903,7636,8773,2670,2569,1874,4236,48.16,51.300000000000004
5133,4584,8428,9951,3475,7254,8919,3665,8266,1659,56.67,42.9
8425,2005,6468,1306,2049,4484,2162,9979,2982,7393,65.93,33.62
8986,7933,7025,4195,8074,9656,2930,2891,2516,2668,55.489999999999995,44.35
2875,8962,1452,2528,6645,554,7719,5382,7890,8601,52.82,47.03
2538,2121,7620,5184,6567,6020,5126,6594,3567,3289,59.63,39.85
5920,4117,3358,6440,7032,9651,5412,2034,1619,4280,39.73,60.11
7435,3467,2122,9727,1559,8883,7214,4304,5470,854,57.02,42.730000000000004
5969,1800,7864,6958,9903,5011,2039,6518,1874,143,62.33,37.56
1332,1049,2012,1565,5061,8059,8223,2123,7908,6634,45.550000000000004,54.25
4634,9646,6168,5932,2325,4440,6668,6353,1445,6122,61.96,37.830000000000005
8469,9370,7676,2384,1650,5821,3482,389,1527,4204,54.13,45.67
6127,9254,4765,5338,2132,6997,1372,5702,6722,7138,58.57,41.04
2880,6583,9965,3421,7568,1067,1552,1004,2974,3510,51.12,48.68
2880,7021,2434,3361,8131,5388,8477,3867,5271,4224,60.88,38.74
8986,3995,3432,260,8936,1678,3090,6866,2675,7665,66.06,33.550000000000004
8929,9137,7676,7768,2719,1308,2175,3799,4542,5412,62.38,37.28
4031,1434,2423,8997,5375,1356,6727,8042,7671,2212,53.910000000000004,45.93
9735,8584,3545,4628,7032,7355,3329,3567,2974,134,51.21,48.14
3957,1632,640,5080,5386,7976,7756,1984,1619,7796,65.68,34.089999999999996
8147,6510,2379,1444,7032,3346,7478,9300,2974,1367,52.72,47.099999999999994
4335,5999,2977,2115,4133,688,8957,495,5124,8870,59.67,40.129999999999995
8929,5832,8068,9857,4037,4560,3026,3702,2219,3332,45.62,54.169999999999995
2251,7767,7973,8397,4713,5886,6935,9120,7959,545,57.879999999999995,41.78
7417,4957,6018,4777,2032,6110,7114,2779,7695,8764,48.06,51.790000000000006
522,3294,8029,8569,7881,2498,3132,5368,2054,8349,64.07000000000001,35.78
4425,7162,6170,2366,7519,5124,2407,8625,934,5695,39.7,59.93000000000001
6883,2052,4734,1723,7636,5971,4218,8303,6464,9515,49.34,50.46000000000001
7273,4221,6323,7361,8292,6580,1658,5,1073,4678,49.89,49.730000000000004
2880,4274,8230,7133,5223,109,6223,4935,3035,2055,47.43,52.18000000000001
2251,8515,3540,4658,8045,3602,4349,2334,8077,7772,47.870000000000005,51.690000000000005
7076,8260,9251,2660,5235,1075,2171,1516,5926,9304,52.44,47.31
831,4459,8029,253,7178,8245,1552,6638,6218,6865,61.01,38.65
4782,5280,2647,366,8205,1729,2619,8538,7872,3811,51.7,47.93
3036,458,4413,1345,6376,8073,7979,2542,7908,5422,54.17999999999999,45.660000000000004
2674,7970,2665,1182,8131,7711,5528,572,6659,9096,63.849999999999994,35.79
8540,2307,3839,6875,4676,8996,7756,4061,5819,3256,56.05,43.79
3270,27,5416,6931,5489,4297,7979,4109,1417,3724,56.25,43.169999999999995
8442,8541,5219,3038,2213,7820,3865,2826,8258,1288,59.019999999999996,40.68
4531,3061,9730,1036,7178,5864,5126,3734,2068,6883,55.2,44.59
6280,9595,7055,791,1722,6879,659,2660,7534,7901,59.61,40.22
8469,9376,7676,9839,2032,7844,3778,2376,8016,8080,62.73,36.8
6980,7508,9231,3480,4071,1881,2175,6865,4365,9918,53.81,46.0
2455,7177,4420,6777,6787,5949,2619,6,4421,3625,57.15,42.19
6914,7867,9231,7866,4254,8443,6935,6387,7959,1774,56.71000000000001,43.03
6127,5024,7369,7308,5491,2452,2143,2035,2287,9375,46.26,53.410000000000004
1766,958,8257,3984,2777,772,1339,3280,4897,2009,63.970000000000006,35.63
4579,6654,1170,2597,1131,1902,7461,8525,257,2462,46.51,53.349999999999994
7610,3153,2122,5636,6831,7450,2632,8036,6264,8225,53.16,46.589999999999996
8142,5381,1420,3138,6259,4143,4126,7286,2974,5657,66.25,33.51
3270,9535,7748,2942,7546,3987,6177,4730,7759,578,36.97,62.83
3279,516,5039,5032,6884,8986,4551,1308,3962,2990,42.17,57.67
7864,9486,1408,1528,3582,2477,8457,5119,257,2751,44.59,55.230000000000004
2530,6102,2434,7476,9018,2080,8759,9072,7959,8802,49.29,50.49
6562,9406,4765,8625,1121,5044,8887,4179,7418,770,52.949999999999996,46.79
2320,5944,7568,1094,4370,853,2324,4012,9655,9206,50.71,49.07
7076,536,1970,6715,6069,765,4714,2626,5124,2287,50.82,49.04
6325,3668,7059,9043,5824,9471,8477,6829,2051,7374,53.53,46.129999999999995
7865,4674,3432,2886,1716,1924,7674,6582,6659,8829,44.71,55.03
7076,4717,6018,4501,2032,6070,7114,3611,7695,6211,60.709999999999994,38.74
7091,7097,6166,9048,8589,1744,5268,2299,3491,4848,28.610000000000003,70.89
522,780,3156,2596,6851,3890,7841,7900,2668,7875,55.63,44.05
4153,776,8231,5045,5824,5543,6779,6480,1882,991,72.68,26.85
6231,7871,2758,9558,2263,298,6963,7058,5286,3857,66.33,33.43
3335,5725,1368,1949,6092,1614,8121,7283,7890,5453,50.14999999999999,49.45
6664,1316,2823,1074,713,9829,6447,9757,6659,3700,47.74,52.07000000000001
2538,7363,4420,8657,6787,434,5271,1901,6154,7127,56.82000000000001,43.01
9366,6568,7201,7284,1840,6203,5220,6423,5470,9146,66.49000000000001,33.32
3279,7019,4533,6797,7375,8525,8467,6080,6413,5222,65.23,34.339999999999996
7230,322,9127,7822,6379,4293,1540,5087,1314,1021,70.28,29.4
6914,7396,8022,5305,2719,4416,3778,6636,7290,8732,68.2,31.56
8730,1871,5967,9636,1858,2482,3871,2782,5676,7819,60.519999999999996,39.1
6531,9705,4765,2587,2325,536,5097,113,7760,8079,57.49999999999999,42.07
5980,9916,2087,727,8460,3027,5312,7767,7582,101,59.37,40.129999999999995
6585,7568,2758,2367,2438,2712,7449,8795,257,2221,54.58,45.23
2975,2499,5395,4682,8046,4567,5505,3696,5848,8908,74.72999999999999,24.9
3279,6915,8224,6637,3475,1232,7631,736,2749,6138,53.54,46.2
6953,875,5408,9755,2536,4668,1863,4979,5676,8960,63.629999999999995,36.120000000000005
7865,6123,3129,5774,2263,3370,4071,721,440,5606,50.74999999999999,48.74
5170,746,6020,4460,7881,1209,1540,5360,1666,5443,69.46,30.29
8743,9508,4767,4994,8074,9056,2317,1640,2574,8140,57.48,42.309999999999995
7076,6343,6422,2625,9114,1392,2632,2851,2904,8257,49.25,50.56
2632,6352,2434,6853,4688,6254,7640,8268,8578,1238,69.17,30.5
7273,9249,6178,736,2438,4542,5776,9145,7418,2466,51.300000000000004,48.339999999999996
1233,4424,8029,4343,7064,2933,7449,1246,1844,5712,58.099999999999994,41.47
4822,5823,1043,5560,2020,1309,6963,8307,8025,5184,55.05,44.529999999999994
713,4479,8029,8815,7881,8946,9384,1694,2878,1847,47.57,52.07000000000001
6016,2140,6062,8824,4311,4877,1551,7011,1314,6343,48.88,50.93
4335,8606,2681,146,8131,8838,8870,6872,7017,7443,58.540000000000006,40.94
1766,7449,5343,1695,7755,3226,7183,4229,2068,1828,48.209999999999994,51.68000000000001
4161,7947,7334,9859,2060,8673,8887,9900,3175,1041,59.64,40.14
7938,947,1970,6957,6620,6539,1819,1210,1482,8924,47.56,52.28
8424,4106,2122,2605,1716,9675,4180,504,5328,6418,70.25,29.37
2950,8434,8442,9388,6725,3110,1830,4207,2068,7524,62.29,37.32
9152,3145,1917,9572,1559,5376,7674,6763,2974,893,59.48,40.22
6961,8790,1638,292,3582,838,5097,6244,2668,8701,48.88,50.160000000000004
5920,9468,7055,26,1722,5863,659,7102,4161,6781,62.839999999999996,36.8
8025,5176,1420,2257,4757,4160,4126,1649,2675,8587,63.17,36.58
6317,456,3473,3469,8936,9865,4514,5533,1482,8792,51.6,47.75
2975,9836,6965,7213,1722,6286,3865,7802,6355,9507,64.61,34.910000000000004
8730,8219,6216,3585,7178,3620,2620,138,7534,151,52.470000000000006,46.88
7947,5360,2438,5265,8282,298,2632,7551,4583,3750,71.28,28.27
6359,2990,7981,1306,2921,1145,3132,498,2129,3478,66.03999999999999,33.82
7865,7563,7273,1155,1650,802,3132,9244,4161,2899,52.7,46.88
3036,6068,7568,7995,6696,8916,2670,5762,2878,2838,54.39000000000001,44.940000000000005
3466,7328,2664,6280,9128,401,8957,2045,1663,1272,32.81,66.36
6664,1059,628,9653,7035,5632,5991,6483,6722,6797,50.92,48.9
2950,4187,8230,2088,1101,5344,7073,9145,5415,869,61.78,37.95
3913,2368,8231,1603,7178,5715,152,4807,9465,4586,53.6,46.21
4782,2882,4187,7744,3918,1085,2720,4111,5676,368,46.08,53.64
2456,4596,3918,2447,3715,8094,7455,2740,3920,9534,51.54,47.93
6317,5209,7369,6385,8104,7981,2930,926,2974,7659,54.0,45.64
2842,2770,7843,3680,7176,2333,3026,2830,6953,7059,63.04,36.21
6531,3035,1370,7265,6821,1299,4146,7510,4665,9644,39.910000000000004,59.06
8425,3621,3636,3516,4757,1622,3508,7243,4871,493,56.08,43.07
9735,5977,4617,3773,2346,732,1298,2519,8033,4073,52.980000000000004,46.56
6824,6874,2213,317,2042,9640,7264,7300,5926,7387,58.77,40.63
8929,63,1625,5096,8161,5408,1397,9535,1482,8961,57.19,41.89
1766,6282,5943,608,4582,2189,7264,6047,5068,1808,62.19,37.65
8147,9164,3924,2708,8074,1522,8602,7913,2772,1987,59.919999999999995,39.82
6531,6869,8238,1279,2438,7413,2175,550,8262,9575,54.43,45.28
6953,687,2088,9521,7035,1619,7073,9208,2974,1046,58.79,41.07
8730,7029,4531,8111,1840,7265,6173,8426,3702,5402,68.02,31.840000000000003
8730,2660,2371,3216,5971,9916,2431,7001,7332,2665,69.33,30.470000000000002
620,8240,2865,1498,8045,9602,8870,7562,3818,7399,59.519999999999996,40.23
7347,4119,6323,1022,6873,1917,4214,9248,1874,9714,65.61,34.150000000000006
5771,2274,1526,9883,8451,650,6962,8449,9749,3768,48.76,50.8
6980,3099,5318,8035,3276,5944,1863,9566,8122,1778,64.48,35.32
6275,77,3473,8237,6260,7329,5412,1159,2901,900,56.220000000000006,43.63
7610,8146,8838,2581,2227,6744,5776,6352,3965,5102,59.199999999999996,40.54
3957,7491,7860,2310,6079,9099,2247,5162,1378,5863,63.6,36.21
3279,990,9674,9601,5529,9794,8477,9223,3516,8624,74.3,25.52
7264,4643,3058,6418,6123,2195,2162,4090,4882,4868,55.35,43.82
5969,8390,7055,6186,2719,6755,7637,1716,1445,3331,60.199999999999996,39.45
8743,3313,1679,6358,9620,1301,413,8058,4882,7191,51.839999999999996,48.010000000000005
7230,5168,6422,6926,6873,6450,3026,4732,2293,677,61.73,37.769999999999996
1711,7165,5125,4609,5474,5929,9106,5136,3729,7603,59.230000000000004,40.5
3335,777,8257,5737,195,5791,3187,4069,257,6345,52.01,47.77
4097,7207,5651,4161,3996,3416,6330,9056,3175,2636,39.95,59.870000000000005
7537,9663,6746,7157,8119,7467,3746,2537,664,1792,43.18,56.68
8148,3730,2845,7792,6821,4037,3232,5600,2516,3646,60.92999999999999,38.91
7541,9776,8676,5239,2325,1763,1971,2503,4542,5250,64.25999999999999,35.410000000000004
1871,3649,7643,3616,7176,4551,2044,9135,934,7224,57.010000000000005,42.870000000000005
4097,4737,2780,8151,2756,2971,2720,8251,9193,3441,50.690000000000005,49.08
4634,3852,3474,6889,7032,1966,2131,6996,4882,8421,53.92,45.86
