Move_1_P1,Move_2_P2,Move_3_P1,Move_4_P2,Move_5_P1,Move_6_P2,Move_7_P1,Move_8_P2,Move_9_P1,Move_10_P2,Area_P1,Area_P2
4782,2979,4187,6138,1452,4039,7155,4084,1973,5216,54.230000000000004,45.51
5969,4094,6954,8092,2756,2045,9684,2703,2250,6383,52.64,47.08
8225,8081,945,9,5380,1068,4214,3985,1874,8389,68.03,31.740000000000002
6980,5851,3837,8090,2756,1244,2367,7610,8330,8434,52.05,47.79
6127,6543,7153,9340,2059,3950,5246,358,2372,4744,63.05,36.67
5371,9836,6666,770,8825,7464,2407,2962,8682,3017,48.4,51.2
4162,7148,7860,6950,2742,3261,6330,4155,5822,9983,64.51,35.260000000000005
6883,949,1970,3375,3722,6180,7756,8290,4583,466,67.67999999999999,31.979999999999997
2456,7068,972,9609,6078,1319,8759,7296,6305,3975,52.290000000000006,47.15
4622,7445,7860,6459,9383,4794,3329,3723,2354,8453,52.53,47.099999999999994
8424,4263,2845,181,7254,5900,4714,1330,633,3907,56.00000000000001,43.63
2453,8457,5497,4716,7519,9582,7478,4225,3077,6711,57.43000000000001,42.16
6218,9557,6065,4483,2438,936,4839,1529,5926,5847,43.55,55.989999999999995
2880,461,5416,7356,8837,1628,535,3694,2253,7552,50.54,49.19
6359,6196,1277,5161,7517,9198,2772,9662,3580,6719,49.120000000000005,50.529999999999994
3913,847,9674,6496,3715,124,1006,6574,3479,7734,46.45,53.410000000000004
8147,4634,3432,7961,5475,132,1471,2095,4583,8469,55.69,43.87
8897,8087,6216,2934,7178,9348,570,3433,3965,3249,55.93,43.55
6311,8582,6666,4901,2438,715,6903,8421,7616,3085,45.35,54.50000000000001
1871,9372,2354,3312,4824,1984,8649,4598,6851,1972,56.63,43.08
7273,7043,6166,605,2213,4107,1741,3876,8382,3287,42.449999999999996,57.230000000000004
7541,9563,6178,7551,3883,4110,3482,3902,1256,5029,57.989999999999995,41.55
2456,8548,5497,1668,7519,8294,2407,2349,2686,2490,51.019999999999996,48.58
8225,6421,3129,1665,3639,4422,969,323,4739,8503,56.74,43.04
2875,5247,7574,6473,2742,3263,7631,1277,532,6952,63.83,35.57
4976,3605,8329,3160,862,2593,7114,318,4337,7481,52.059999999999995,47.71
7417,4932,6018,6848,2032,7538,3546,1049,2592,5553,51.970000000000006,47.79
8659,5883,4617,1539,7375,2918,2632,5749,1482,6813,45.59,54.22
2530,609,2712,8497,5375,598,7756,7643,6264,465,51.0,48.76
8225,346,3669,898,7979,680,3639,9553,2351,6870,65.68,34.17
6876,281,5662,8688,7841,6613,4487,3860,1376,6877,42.199999999999996,57.489999999999995
7541,7130,7025,8002,6403,9882,6189,2087,2574,6883,65.47,34.27
6317,6200,1277,8544,2526,2842,7965,5806,5926,7777,53.39,46.36
3335,5981,7574,5329,2032,4925,6330,7985,1445,1053,51.849999999999994,47.81
8897,3421,2131,3250,1526,7464,5485,7311,8476,2789,31.69,68.14
6531,7706,2213,1319,2042,378,5547,5471,8590,9730,50.38,49.46
6585,2735,7864,7459,2972,7425,4552,4643,6722,1635,54.620000000000005,45.0
5980,6796,5339,5348,2536,5507,6715,989,532,8416,48.33,51.1
4634,1051,2873,4907,2519,1420,6136,2263,8466,5627,65.39,34.21
2453,1310,8257,1203,5181,4231,8118,3270,3239,4281,60.27,39.42
