Move_1_P1,Move_2_P2,Move_3_P1,Move_4_P2,Move_5_P1,Move_6_P2,Move_7_P1,Move_8_P2,Move_9_P1,Move_10_P2,Area_P1,Area_P2
6127,8927,838,1756,5380,142,7719,190,2068,978,71.66,27.900000000000002
3529,1262,9674,5263,4310,1433,7078,2706,3437,5192,49.519999999999996,50.27
8547,641,1625,99,3964,5634,8805,7763,3077,8331,49.71,49.89
6016,2281,627,7346,6620,3325,4714,9486,3739,6760,40.08,59.78
1571,3978,7643,8415,7881,7975,5528,1282,1595,7621,63.21,36.28
6016,4674,7369,9017,4817,3582,3321,8543,3849,5782,56.68,43.15
8142,7570,5219,701,9574,553,2632,8716,4365,2323,55.910000000000004,43.53
4153,6993,7667,9022,3695,2162,4526,9638,8741,6005,57.87,41.75
8442,2212,6468,1001,3016,1870,4071,6919,3920,4011,55.81,43.86
3957,2666,9730,1889,5342,5945,642,2469,6268,5624,59.099999999999994,40.73
7551,7072,4938,8133,1840,2927,7674,8785,3541,8955,43.54,55.83
8929,4543,3432,6127,8173,3100,2772,617,7290,7159,59.8,39.75
3957,8148,4978,2212,7237,6993,2407,2731,7675,9666,63.24999999999999,36.57
6204,9346,6065,970,1722,5985,5776,3600,7616,8424,48.089999999999996,51.31
2880,1789,6484,4220,6619,2811,3417,845,2974,5906,62.22,37.36
4335,4976,6482,3132,3715,5966,4535,2688,1831,9093,52.71,47.160000000000004
6317,3496,1544,9478,5432,3995,3503,8656,1482,3173,57.54,42.25
5980,8554,1952,6943,2912,7668,5220,7713,8122,6852,68.41000000000001,31.45
8929,6535,8068,5363,2719,6620,3865,6516,7418,386,65.56,34.14
5143,3775,8329,1404,750,411,3132,5992,4493,2638,57.26,42.58
6665,6409,2086,5743,8589,105,8957,9097,5272,7110,51.06,48.809999999999995
6311,4361,8238,7615,2972,1118,6223,3618,2069,537,49.46,50.4
3127,7625,6322,5187,2822,8517,3172,3601,8682,7916,66.27,33.51
6980,9821,6746,3435,2132,2821,2175,1348,7616,3186,58.77,40.83
2456,5019,5486,6847,2742,7942,8958,9380,657,9782,54.010000000000005,45.43
6231,9905,6666,5578,7934,1772,1646,1607,1527,6000,54.33,45.57
3728,9319,5887,7154,9045,2400,7640,3848,1844,9268,56.910000000000004,42.89
1571,4491,1212,9797,6971,51,6646,6329,7671,7199,54.49,45.23
1766,6468,2865,5941,6968,2950,6313,1808,3456,4661,54.49,45.21
3270,8036,4978,9220,6872,9815,1385,2899,671,9113,62.31,37.269999999999996
5980,2391,627,1966,5425,7347,7493,1009,2151,7006,47.870000000000005,51.970000000000006
2680,7811,972,1273,8131,7719,7183,3860,1061,9667,52.09,47.46
3529,5830,6482,9676,5222,8621,8477,7891,42,1182,53.42,46.37
4761,1811,8231,5055,7324,705,535,3144,6576,9494,63.43,36.42
2913,9264,8442,676,4083,1729,992,6765,1874,1454,54.94,44.71
9083,5870,3625,4143,6873,5278,3758,7868,6355,2063,57.13,42.64
6531,3267,1305,2314,713,9012,6280,2609,6824,1687,52.769999999999996,47.099999999999994
2975,5747,7574,6214,6969,7013,5528,5070,3035,8224,64.33,35.510000000000005
7653,9513,3924,3510,7178,3752,475,6936,2516,7836,59.74,39.89
8014,5163,4812,3123,5069,2384,3090,6509,3382,1150,45.11,54.55
2455,4159,4773,701,7519,696,6255,8841,6239,3409,60.34,39.45
6876,4511,2845,4134,6329,5890,5714,9909,1277,7842,56.44,43.309999999999995
8015,2640,2371,9409,5475,5284,2720,7206,7881,7529,56.620000000000005,43.21
4976,1797,4187,5956,7568,7333,6034,8752,2832,7008,59.699999999999996,39.879999999999995
7264,6446,5829,6023,2063,9959,3778,8153,4365,5865,56.06,43.49
5179,9129,6177,269,4165,613,4839,8876,7623,7043,49.04,50.77
7028,8962,9956,2838,4989,759,8121,612,3456,9629,49.36,50.28
1766,7539,5278,7611,3414,8073,8467,8671,7959,8589,65.01,34.64
5354,6187,3447,2303,2582,2834,969,7063,8874,1992,44.769999999999996,55.02
8659,4357,2845,3772,824,1077,6430,2174,3232,1933,63.61,36.21
7264,455,7535,3322,1472,10,3132,1699,4900,9798,68.08,31.71
7551,9969,8676,5488,2719,4369,3761,3068,2955,8798,67.63,32.05
1632,2081,317,9846,2478,1745,7640,7855,4986,9360,60.419999999999995,39.37
2530,9123,8442,6360,5256,3921,8958,4958,2878,5668,56.57,43.24
6665,8345,9733,5288,5235,9318,3321,1128,440,872,46.87,52.959999999999994
5980,6465,6455,3901,2032,8586,3778,1654,1831,46,57.19,42.11
6317,4271,8238,3239,3683,2646,4667,4164,8763,5720,58.02,41.410000000000004
3015,7662,4533,8461,1351,5392,6202,6980,3175,4060,59.940000000000005,39.83
6925,900,4648,3811,7502,191,1652,9720,8874,8527,63.839999999999996,35.949999999999996
1845,7451,5278,3107,2132,1370,8649,925,9228,2146,50.71,48.75
8424,8122,3545,707,6645,6167,8439,8523,3019,9371,50.480000000000004,49.25
3270,6665,4533,8248,9848,7630,5975,9441,391,2228,50.260000000000005,49.35
8147,3400,1917,6615,6831,206,2444,5249,2974,4405,69.31,30.459999999999997
3270,3374,4194,2635,8623,6937,3132,9507,2070,1621,51.53,48.199999999999996
6925,4431,2845,4114,6329,7179,8283,7895,3077,1822,61.550000000000004,38.23
8629,5556,2979,6872,5475,4042,3503,267,9600,7490,51.370000000000005,48.5
7435,993,1970,7629,929,2737,8795,7379,2974,7523,46.72,52.96999999999999
4782,9060,4680,302,857,291,4953,2867,1695,6825,40.08,59.550000000000004
1065,8628,4420,8612,6461,1124,9332,2314,5926,2425,72.05,27.839999999999996
6876,7367,8022,5104,2438,4215,2367,6975,5926,2290,60.0,39.410000000000004
7653,3547,8677,1215,4367,1555,4071,3893,2446,3186,51.94,47.52
2880,5017,436,3383,5425,3341,7756,393,2446,7560,47.33,51.94
8225,5333,4812,9887,8173,1076,5207,2435,2274,1437,58.8,40.98
7865,899,2235,1137,3964,5486,8805,9458,3077,9988,63.849999999999994,35.730000000000004
4976,2508,2659,8306,7146,3340,7394,2612,2446,2526,64.17,35.64
1372,194,2034,2625,6484,4559,4870,693,6787,6895,42.57,57.05
3270,4874,7574,2110,7178,537,6624,688,2068,6045,52.790000000000006,46.94
4153,6847,7860,1717,3265,8683,642,2974,4713,2081,46.28,53.410000000000004
8705,2300,2131,6728,1323,9194,6062,663,1973,1039,56.81,43.09
6016,2615,1526,1813,6735,1652,4625,4866,1874,1609,55.589999999999996,44.01
6139,1240,23,4945,8451,4658,4514,4457,4665,257,72.38,27.3
6127,6852,1170,4592,6821,7830,2930,5508,7675,5295,60.309999999999995,39.300000000000004
1056,5301,4260,628,7237,7045,5454,2349,9183,8754,58.720000000000006,41.03
8981,8175,6216,1594,1650,2584,4071,3418,3382,3517,58.330000000000005,41.339999999999996
5371,1352,8720,9743,7841,4187,7478,1497,1844,9470,68.13,31.6
2975,7125,2434,8391,5970,4645,7313,3843,1345,9565,62.21,37.59
2674,523,5416,9315,6743,2250,3082,5219,8579,2646,59.78,39.92
4818,9994,116,7841,8131,4768,3541,8042,7890,8783,56.52,43.33
7435,5668,4224,1294,6697,7016,3758,7703,2516,4579,62.44,37.419999999999995
6127,2700,2823,8692,8451,5520,3513,7919,1482,7235,60.809999999999995,38.93
6664,7034,6422,2390,3727,4263,6284,4564,1482,7593,62.480000000000004,37.12
6536,8927,838,4196,6645,3748,3257,3912,9257,9216,52.0,47.760000000000005
2456,6440,8252,2790,8825,9531,5364,6573,8009,8013,52.790000000000006,46.239999999999995
8659,3580,5535,9366,5375,8144,5978,9654,2964,9199,65.25999999999999,34.36
7537,8712,3153,4569,8589,7764,5207,1959,8025,6073,49.8,49.78
4822,2823,2659,546,1061,700,3468,6959,5415,3677,38.75,61.040000000000006
7273,9647,6746,2221,2194,830,2175,3349,2446,7270,54.96,44.56
2913,2490,6448,5123,6619,2918,3417,6494,3382,2380,51.370000000000005,47.980000000000004
6562,9976,1760,7594,7861,676,2589,8591,2974,2393,80.27,19.43
4818,644,2068,3096,1208,3287,4514,8006,7760,7678,53.800000000000004,45.98
8617,946,2931,2863,713,4924,4180,1655,8590,7591,56.00000000000001,43.830000000000005
1711,5704,2473,4453,8131,3664,8477,7534,2982,8904,60.23,39.64
6317,7042,1952,1633,8345,6581,625,2541,7436,7501,50.54,48.980000000000004
6317,6464,6455,3748,1452,2222,2619,7170,8115,4673,50.82,49.01
1766,4387,7643,6002,6567,4418,8958,3873,1874,555,47.71,52.07000000000001
8730,4850,3432,852,2042,4587,2213,9913,7623,5669,44.91,54.89000000000001
4425,7696,8164,5107,2584,1560,4470,7150,1973,3661,46.86,52.94
2975,5141,436,5089,5425,2165,7313,3577,5848,8482,57.03,42.4
3270,687,5416,1213,8224,8699,9491,4629,4683,9739,53.74,45.47
5280,9739,6177,3270,2132,5599,1741,7573,5926,2952,49.05,50.56
8629,900,3456,257,1526,6567,4326,3363,1851,4722,39.64,59.830000000000005
4271,2552,8231,6596,7881,4070,2619,7603,2068,2350,70.27,29.509999999999998
6317,6513,6455,4241,2032,9516,3778,8347,4365,2734,62.480000000000004,37.13
2530,6645,2434,9611,9404,1895,7756,6640,7671,6325,56.36,43.309999999999995
1372,8329,3540,8443,4345,2249,6332,1300,8122,1326,55.37,44.46
7653,1706,2351,4528,6620,8041,80,3924,7882,3478,55.7,44.01
2877,7631,4533,2456,3375,7969,1741,1023,7237,2148,45.33,54.410000000000004
8015,2846,2371,1973,1208,488,6430,4130,5445,8066,47.11,52.480000000000004
8455,9033,7676,6239,7934,9622,1020,3437,6722,1731,52.400000000000006,47.370000000000005
7865,8420,7025,9655,1819,9236,7214,8892,5470,1825,62.92,36.199999999999996
8425,5236,2845,8316,7386,582,2821,4696,5272,9494,58.720000000000006,40.739999999999995
7273,6195,4224,3480,1858,8176,5485,1610,1831,1871,59.589999999999996,40.08
4550,3607,8329,2424,7178,8157,2932,2663,2516,6551,51.32,48.4
8014,1735,2755,4479,8161,5809,4714,4411,6218,1788,54.059999999999995,45.45
6536,4737,6018,330,4367,7894,3026,6966,3849,6665,62.970000000000006,36.88
4335,1829,1422,5399,2838,3430,7756,3311,2250,9213,57.60999999999999,42.199999999999996
8014,914,2235,7188,4676,5807,8283,9116,3035,2680,53.849999999999994,45.57
8442,3153,1679,982,713,1041,969,4685,4493,1361,56.88999999999999,42.65
4425,7168,5651,5219,7375,5132,5327,181,2068,1586,62.849999999999994,36.75
4588,553,6020,3515,3448,210,2632,4719,166,8805,69.99,29.709999999999997
6685,6058,8737,1342,2438,8911,3257,747,440,3952,64.57000000000001,35.22
3273,4763,7574,9678,8084,5831,2930,2849,2372,8379,51.019999999999996,48.76
5643,8817,7613,4141,6968,2977,8649,7712,1555,3583,55.75,43.830000000000005
7076,3128,1370,6651,8282,3118,634,4160,4583,8404,45.769999999999996,54.11
1778,5377,6722,3773,1362,5080,2977,6279,5926,602,57.3,42.46
7046,3117,1370,8739,8451,3717,2720,382,4583,6691,57.379999999999995,42.44
6585,2531,5906,1320,3964,8483,7756,3608,2983,21,66.60000000000001,33.28
7541,151,3669,7331,8933,9298,1324,2045,2417,1949,61.809999999999995,37.84
8425,9845,4024,6314,3154,9831,8887,9981,2593,4705,76.24,23.549999999999997
6914,1300,3669,9012,6620,8604,4487,3261,6761,6421,50.83,48.74
2913,1274,725,9744,2268,9509,6371,8262,6355,5399,56.81,42.809999999999995
3237,7401,6322,2392,8825,9443,2670,1617,2372,1255,44.330000000000005,55.04
3913,507,8717,6498,7324,22,5812,6122,2982,8294,59.48,40.29
1711,3026,8026,384,1649,9306,3781,230,2561,6211,67.31,32.43
8981,3984,2122,3337,4757,3373,3090,2461,2675,6572,52.43,47.349999999999994
1571,88,3471,611,6230,929,7073,5801,440,1123,71.91,27.950000000000003
8547,1021,2931,635,6826,320,6347,5332,1874,4270,61.78,37.97
1372,1472,6576,8800,4221,3625,4059,3070,7455,41,58.830000000000005,40.92
7714,9131,3924,287,6645,5001,1020,6010,8874,1902,64.61,35.27
4986,5272,948,3369,8413,7337,3433,8209,4665,6704,51.35999999999999,48.38
8225,1314,2755,6763,8473,7366,1819,1625,4365,3902,67.58,31.96
3270,4647,4208,4969,8046,6650,2720,6936,8122,6249,67.33,32.45
8424,1657,5080,8002,3906,1438,8095,5028,6264,7753,46.949999999999996,52.81
7264,6950,5496,2747,3163,9306,2175,3270,4713,7606,55.2,44.49
4335,6725,2977,8781,8131,4538,7756,6070,7959,3934,42.02,57.769999999999996
4620,1259,2871,4247,8656,2024,4214,2768,2982,9142,52.86,46.88
9243,7973,7025,7355,1840,6811,3994,2024,4713,6215,56.32,43.419999999999995
3270,5528,7568,8248,8084,2401,5812,5980,1755,5243,54.0,45.78
2619,4005,1959,4369,5386,1616,6223,2178,6980,8238,51.76,47.88
3036,1422,725,9633,664,2580,6743,6284,4986,4091,49.32,50.42
5122,7987,8915,6492,2742,767,6223,1866,7418,4550,47.43,52.42
6953,4889,6018,222,1980,3409,2619,3051,5822,2224,58.230000000000004,41.589999999999996
6876,7897,8980,9522,4254,8337,1658,8007,7418,4091,67.63,32.23
5371,2853,7641,6813,4817,2732,1006,3947,4493,8438,53.169999999999995,46.52
2917,6274,6781,7956,5692,2294,2619,1662,7634,2466,57.18,42.61
8730,9130,4767,5705,8074,2275,2110,978,1527,8145,56.74,42.72
6231,2113,2823,187,3484,7764,9156,6149,5328,8388,58.01,41.8
2460,4221,4773,1418,8623,2164,6624,1934,2446,9411,60.550000000000004,39.269999999999996
1711,7086,5125,9279,6461,5864,4551,9698,4986,5306,70.47,29.23
8705,5250,7283,9321,4037,3780,2267,1359,1482,2587,57.809999999999995,41.99
3036,2112,2558,2300,6321,3856,7583,1064,3382,5127,64.81,34.77
6664,9424,1408,9077,7934,3378,1646,8481,5394,9130,62.88,36.86
2320,1118,2081,6288,6078,1633,7841,3645,2446,6522,54.67999999999999,44.98
9083,2761,6976,682,3016,254,4944,2696,4900,6551,54.31,45.57
3273,9286,7927,7436,7323,4181,1658,5534,7387,9677,53.89000000000001,45.93
8225,1066,2235,1752,713,2619,2632,62,2974,1062,77.51,22.33
7979,3785,6238,1547,750,2419,5776,1129,166,4119,57.879999999999995,42.0
3225,4023,7049,7076,6787,2641,7138,4925,1844,9130,56.93,42.69
6925,9006,4853,3140,7178,8424,4126,2887,4947,2242,52.96999999999999,46.85
2950,8346,7032,6575,7519,5085,5327,6601,6218,7003,54.169999999999995,45.64
8142,5732,4812,2225,750,5109,6715,5193,8476,8074,49.120000000000005,50.31
9735,2395,7163,706,3016,9381,1551,878,1560,7924,54.39000000000001,45.37
8147,5561,4812,5769,5069,729,2619,2531,4871,1051,56.18,43.63
2251,6498,2473,4693,9128,7109,5764,5623,4421,9580,66.55,33.22
6925,1018,5408,9040,6586,8602,5780,7230,2250,6643,62.23,37.55
4469,2445,9652,2270,2363,90,4071,6122,931,2415,50.029999999999994,49.81
8225,3239,1679,3280,4757,1601,1819,4811,2974,6115,62.57,37.18
7435,8803,3674,2384,2132,1497,6934,1968,2668,5893,61.31999999999999,38.51
7367,561,7535,8719,1858,9121,7976,36,4880,9957,61.7,38.0
1571,5943,3745,4785,8131,6007,8477,1631,6424,1698,51.0,48.79
1571,8059,980,5895,1001,1593,7965,2028,2446,7919,40.56,59.12
5980,5878,3850,9462,8046,2921,6363,859,3633,9777,51.03,48.74
7367,6459,5829,7068,9176,8903,2818,2414,2354,1823,59.440000000000005,40.06
1595,3006,5269,3176,8623,7089,3132,2153,2068,5094,57.269999999999996,42.51
2160,5524,2473,54,8131,4044,6743,6647,6239,3998,34.11,65.63
8705,8881,7787,766,4083,924,1540,8599,7623,9727,60.88,38.879999999999995
6925,734,5842,4084,9966,1564,4605,1760,3191,6337,56.54,42.79
8225,1903,3839,6519,7312,6774,1819,6683,1073,5066,53.849999999999994,46.04
6127,6516,6455,9658,1840,6279,8477,5848,5926,5197,51.82,47.86
4335,4811,4423,6089,2919,5066,7548,7504,8122,8620,47.23,52.49
8147,3187,1679,8792,9931,9714,3517,7250,1073,5347,49.34,50.3
2880,2097,8630,2049,1187,52,2632,1273,5728,5638,69.66,30.03
1571,9180,6965,8227,2032,9185,8467,4590,8122,2859,63.849999999999994,35.91
1233,9178,3262,5987,1387,5423,2332,5977,5926,9816,52.64,46.98
7264,9667,6746,1355,1722,6976,2247,9168,9460,2137,56.010000000000005,43.89
7273,1670,7590,9118,2536,7424,7976,5350,2347,3240,45.12,54.730000000000004
3913,2124,1422,6517,4459,1547,7424,3930,8466,1738,68.92,30.91
8425,1492,2547,9368,7035,74,634,363,4713,3161,52.910000000000004,46.93
6980,7224,8022,8835,5491,9905,2235,9255,3516,3872,52.56999999999999,47.22
8015,6071,8374,666,3222,7404,1679,3224,5926,8972,52.38,46.82
2930,1292,725,1096,2055,3405,4625,551,2344,8702,56.410000000000004,43.38
3957,844,8717,2147,2777,4983,7073,4193,3239,2336,69.8,29.84
4634,9697,9266,3150,6322,2022,1931,5312,4127,1874,47.85,51.77
4986,2263,8231,3878,862,3380,4071,5026,5926,3991,63.73,36.1
8073,7694,5219,768,9574,3007,3257,7848,8009,4287,45.28,54.459999999999994
8730,5085,3432,1587,2042,5749,1405,5033,8382,6318,52.26,47.4
8981,7358,5219,1912,2352,9551,2175,6322,5926,2870,47.82,51.74999999999999
7194,2623,5318,7312,3276,8349,5978,6023,338,3688,47.03,52.629999999999995
5179,2040,809,262,1061,8133,6280,4394,6711,6252,50.24999999999999,49.05
4031,8667,5887,7338,9045,9142,7837,5846,5926,8196,71.59,28.09
9152,7237,5219,5328,7032,2445,1743,7897,1482,240,54.24,45.49
1632,2958,5197,6282,8021,8967,8239,1868,1482,8816,55.65,44.18
2632,3209,5269,8851,8227,6310,6730,2065,5519,7310,51.05,48.370000000000005
8442,4555,9460,6387,2173,5610,3994,6318,4192,9185,40.589999999999996,59.089999999999996
3237,3574,7139,6673,6498,464,535,7734,3141,1821,33.19,66.67
8148,9347,2374,368,5380,5064,2317,2545,7436,2540,66.29,33.54
8225,1356,1625,9599,8842,7920,4050,1686,2675,3402,55.230000000000004,44.58
8986,8543,4135,3434,1844,1077,6934,9044,7880,7182,49.230000000000004,50.49
