Move_1_P1,Move_2_P2,Move_3_P1,Move_4_P2,Move_5_P1,Move_6_P2,Move_7_P1,Move_8_P2,Move_9_P1,Move_10_P2,Area_P1,Area_P2
8743,7507,5335,3754,7482,7289,2874,6060,2593,7044,54.17999999999999,45.56
8157,3655,3058,7140,3055,8382,6505,6593,4448,1830,49.57,49.97
8976,5779,2632,3831,1478,9455,6183,3712,4654,1272,46.77,52.65
6368,1898,437,6616,7115,996,4593,2156,3437,946,69.77,29.99
4588,5852,6603,7115,2032,5525,881,3251,845,7901,49.03,50.739999999999995
6754,1935,1443,7426,2519,2499,6625,4489,5727,9346,50.739999999999995,49.04
8222,9922,1818,6287,5681,7562,3169,4466,9650,1524,57.74,41.79
2530,6263,126,7181,1808,9720,3541,5420,7773,4679,39.09,60.67
3365,7605,4533,179,8913,3488,6586,2621,3829,5497,60.39,39.15
4025,3846,9774,3912,2214,1264,6332,822,4170,7871,52.01,47.72
3279,7282,9025,5645,4563,619,1850,835,9110,2967,44.190000000000005,55.47
6231,5502,2932,6154,8592,261,8686,7912,6446,3888,47.39,52.449999999999996
5545,9566,6511,228,6573,4330,3232,767,6072,4016,52.480000000000004,47.23
4919,6360,7444,4846,749,8150,7456,4396,7941,8459,53.55,46.32
3339,8163,7334,7593,6741,1828,8804,280,2276,3438,47.03,52.470000000000006
2778,4618,7368,6565,2419,2724,1850,3507,7354,4419,67.11,32.74
8118,1271,8359,9901,9028,369,4860,7875,2079,7273,64.88000000000001,34.699999999999996
2674,2689,7139,3001,3795,6875,8239,1059,8025,7191,44.05,55.82
2936,6548,6781,5103,2032,5214,7749,7908,5884,1796,58.26,41.5
3180,7048,8252,1606,5479,3795,7196,4756,4576,1621,44.440000000000005,55.15
6292,27,4054,5546,929,5791,1979,8825,8636,969,56.18,43.19
2460,7001,2627,4774,6461,8929,1373,8593,7928,1606,55.31,44.45
6517,9958,3924,9697,982,853,6674,5403,6722,3394,61.529999999999994,38.11
7130,5198,9035,1347,9084,4440,2670,6257,3483,4107,49.519999999999996,50.27
6368,1978,2354,4672,6920,4505,2878,42,4785,5897,59.06,40.73
2236,812,1519,1302,6826,5723,945,7534,4947,7846,57.43000000000001,42.18
3568,1871,4719,6214,6809,3666,8223,8592,5414,9264,46.839999999999996,52.75
6231,9484,4571,9992,6515,4902,3627,411,7928,9740,68.21000000000001,31.3
3415,1022,8257,4711,5824,5065,5180,3055,529,8135,51.739999999999995,47.97
6372,9414,3045,9301,7057,9745,7824,22,2152,4252,69.43,30.42
2778,9697,8442,5137,1362,5791,7824,5836,7941,2180,47.58,52.11
6123,9028,3045,6439,2869,3906,1930,2774,7339,9854,42.91,56.65
868,8672,2833,2942,8131,6377,7824,9270,4956,4019,55.33,44.43
6026,3971,1416,551,9418,1857,2162,4146,5263,9249,57.730000000000004,42.07
1778,9723,6386,9047,7860,6298,8192,9627,3113,5661,64.83,35.05
4767,976,8717,2960,5645,712,6340,2204,8424,2465,59.85,40.02
7260,9529,1913,1710,8145,7811,3731,8666,6231,7719,69.66,30.11
2236,9913,4669,1390,7737,8494,8215,1043,3920,1461,64.33,35.5
5054,4036,3474,8472,7115,5391,2465,8047,7112,6722,41.620000000000005,58.18
8869,2331,3623,9258,2543,3909,5978,3065,5727,9771,51.949999999999996,47.67
7485,8434,4609,5564,5190,4054,8107,2646,1573,9903,54.620000000000005,45.190000000000005
6517,26,471,3232,2519,6422,8903,2218,2446,7821,51.51,48.07
7260,4667,7044,1819,2928,342,268,3739,2691,966,60.86,38.93
7076,3359,6945,1102,6619,7301,721,8985,4947,4555,52.800000000000004,46.839999999999996
7091,8235,7424,4893,2516,7296,3418,7444,7479,627,44.43,55.22
6026,505,1357,4940,1208,9512,3517,5979,4726,7519,42.77,56.99999999999999
8976,7442,5335,4408,7482,6786,2874,6259,7467,6955,50.370000000000005,49.16
7865,1853,2131,8820,4380,1148,1666,259,2079,6092,62.71,37.169999999999995
8617,8253,3545,9278,6609,4468,2874,3554,6722,4814,47.97,51.85999999999999
868,9433,1146,6733,6515,640,7433,9930,8947,4119,62.529999999999994,37.08
6123,4613,7369,4351,2221,2514,6918,5810,3842,5649,60.34,39.36
2994,287,3384,1706,6230,9198,8750,6749,4726,1553,51.51,48.24
7183,5279,9035,2123,5102,2630,2685,2976,1973,4246,58.34,41.48
5980,9080,9127,5523,236,9237,3169,802,3115,5911,61.19,38.45
3469,1505,8078,6789,8747,2637,4686,7418,5617,6264,51.92,47.68
1778,388,3471,8982,7247,2708,6857,5400,5414,3286,56.14,43.08
4271,8394,7334,6600,2032,3939,881,839,7354,3274,54.55,45.09
7938,8259,6713,8549,2582,6335,6997,668,5946,8457,62.46000000000001,37.37
868,3964,8457,5237,7525,8177,5369,3628,1533,3036,59.12,40.64
3728,881,5039,8658,7976,1618,8409,9015,6779,7067,49.46,49.9
5553,6678,3850,7619,2582,2388,6618,5324,1593,7147,41.660000000000004,58.089999999999996
6368,5759,2932,1806,5902,3453,7557,1132,1573,5754,70.58,29.020000000000003
2119,7810,9051,9995,834,7407,9013,9327,5822,5555,51.849999999999994,47.96
3142,5014,7574,7809,1051,5559,3156,6902,7773,981,47.449999999999996,52.43
1119,3231,8026,2575,1684,9722,8728,5910,5884,5429,56.42,43.01
2981,999,7445,5031,5824,7285,8416,6384,4389,9946,48.66,51.17
8215,1827,4631,6167,752,6165,2570,7000,8636,477,49.68,50.0
8046,3479,8369,7741,2185,8004,2744,6136,6722,6389,62.22,37.1
6811,2777,4272,519,8790,9377,1065,9158,3942,7987,56.37,43.38
9466,2609,5530,9577,8446,6560,2930,7606,8119,6374,47.48,52.2
4671,6333,1877,1801,6321,1186,2826,6861,2674,6531,54.400000000000006,45.16
7653,6690,2024,3048,2521,3487,2168,6762,8382,4197,65.95,33.589999999999996
8682,588,3470,6192,7019,6603,2818,5226,2483,9487,66.66,32.97
4671,239,2873,7917,6620,5202,5539,8276,4389,7541,43.78,55.95
6231,9441,4571,7256,5190,9104,7934,4849,2152,1580,57.989999999999995,41.74
6980,9072,1913,9707,1453,1944,7254,458,5926,2294,58.79,40.82
6811,1219,7535,1808,5526,1589,9209,6337,5859,8218,56.02,43.82
8222,4998,2438,1648,9574,9221,4247,4893,2675,7721,62.839999999999996,36.86
4767,5667,3734,9764,2229,4818,8944,3912,5446,1131,50.980000000000004,48.42
9256,9749,1818,4830,5681,5248,3169,3357,6839,6852,65.03,34.62
3142,4819,3517,1485,2431,2879,6516,8487,1829,9093,50.89,48.949999999999996
182,4959,4126,5485,8753,3303,6177,74,6261,7446,46.87,52.96999999999999
8354,2758,4913,5329,862,4003,4922,5651,4576,4132,61.56,37.980000000000004
6867,5618,4224,6165,2582,4019,6114,2571,1839,4686,62.370000000000005,37.480000000000004
2160,4863,4126,182,2625,744,5776,5169,6792,5602,55.279999999999994,44.269999999999996
8662,5098,2438,725,8356,4308,4714,1293,8934,2565,54.300000000000004,45.18
3952,6537,6213,7195,8084,8924,7640,592,3156,8189,65.33,34.43
6368,4430,2516,5746,8127,5906,2878,4975,7467,9073,58.41,41.29
4671,1034,8717,8636,4627,6649,7734,5986,3527,3746,46.45,53.349999999999994
7865,7431,4378,7737,6609,6693,8107,9002,8122,3637,49.09,50.660000000000004
7865,7588,7131,3064,8589,4993,9190,3645,1778,8847,46.1,53.75
5553,4960,3734,5432,2059,2092,6625,2832,6659,2097,59.96,39.900000000000006
2530,5866,3019,6147,6461,9732,8167,6703,6236,7671,47.21,52.6
6242,3628,2516,88,8790,7626,1065,4690,8934,9927,56.8,42.970000000000006
1711,3111,8026,4680,2573,7432,7749,9078,5884,2720,56.46,42.53
8354,1722,4631,2718,8365,896,4206,6933,539,5942,49.309999999999995,50.31
5694,4991,3734,5896,2059,6430,6173,8658,5470,6219,51.470000000000006,48.08
1522,8915,6803,1848,4611,4874,7196,5486,3920,6985,33.69,66.21000000000001
2674,2955,7643,8736,5529,406,2575,8415,5617,2872,50.760000000000005,48.39
5777,2718,1609,4183,1929,4891,6173,7069,4576,3099,33.81,66.06
5672,1961,931,2031,8345,2722,6061,4545,4871,6696,46.47,53.010000000000005
8247,5134,2438,539,4481,2072,5607,9539,3725,1870,61.12,38.7
7485,9384,6178,7544,2368,2209,1752,9398,982,9908,46.44,53.410000000000004
1778,9305,4646,3740,1221,1113,6267,6510,8150,4981,56.36,43.480000000000004
2936,3206,2254,8128,8045,5320,7756,7846,8160,6459,50.7,49.08
1522,5068,4847,7590,5187,5519,4955,8490,4328,3128,44.91,54.35
3469,1964,4719,5395,415,5814,6625,9795,7430,2284,55.85,43.89
6242,8167,2239,1679,8428,5825,4110,9020,4871,727,47.42,52.26
8247,1828,4631,2341,8365,4842,2887,5864,5263,5201,55.13,44.67
5372,9727,7875,1765,4053,6790,8477,5303,7268,3800,39.51,60.35
8659,1801,1783,5666,1505,579,6625,9415,5440,539,56.10000000000001,43.47
3220,5642,3019,760,2623,7562,6780,2645,1829,38,38.25,61.339999999999996
7470,3286,2516,1129,1653,6071,6516,87,7268,2196,66.69,33.18
8354,6589,5203,9195,2332,2000,6963,6601,6722,5684,61.23,38.6
3952,6779,9722,9755,834,292,3570,7664,8915,6463,62.67,37.21
7485,6533,2949,7911,2183,3538,6505,8377,5884,5907,43.230000000000004,56.55
7058,4524,7667,1671,5338,5166,2685,694,4318,6460,63.85999999999999,35.480000000000004
5694,2492,809,3488,1929,2661,6847,2480,565,3312,66.02,33.379999999999995
4579,9885,7613,6928,2032,8317,2462,4941,3713,4193,51.839999999999996,47.94
6953,5322,2845,9016,4727,7811,1464,714,2691,6299,57.699999999999996,42.15
2236,2184,5837,3940,6316,2067,5776,5428,3995,6445,58.040000000000006,41.69
6867,395,2640,8478,1505,6576,6662,5295,6659,7869,63.22,36.55
8869,7009,4055,4645,7817,3040,1779,8532,7467,80,49.57,49.9
8354,2538,4924,9228,7543,4250,1832,2033,1915,1164,51.57000000000001,48.309999999999995
4583,7311,1291,2568,8428,3461,6936,7749,3035,1471,56.699999999999996,43.02
2674,9673,8442,9070,1534,2547,5421,7995,2454,3072,65.92,33.61
8742,7031,4055,1652,8356,6540,4714,2469,2675,8259,50.93,48.59
7865,7731,1164,9553,1434,8132,6872,9169,6722,4103,70.04,29.82
2148,6732,6870,6630,3475,552,5547,3915,9224,972,60.62,39.050000000000004
8567,4201,7272,232,7482,7575,9217,411,2770,7696,64.75999999999999,34.9
7260,2859,8102,2789,5338,3438,2949,4501,3483,1044,58.089999999999996,41.72
8222,2196,2347,535,7611,5261,3130,4681,6627,7239,42.05,57.63
858,6317,3745,2547,4490,3575,8750,8823,1874,4203,54.43,45.25
4671,8562,1812,4293,8145,3932,8477,7042,3035,3042,46.72,53.0
2842,7000,4533,547,8913,5030,2151,324,8937,6703,70.1,29.509999999999998
3469,8200,3483,9602,6515,2153,2930,4608,2276,5019,71.8,28.050000000000004
2778,2130,8050,2601,3991,5290,979,5693,5336,5324,50.77,48.699999999999996
9492,5955,2632,4630,2050,6462,2168,2800,8828,4991,54.339999999999996,45.23
6975,6728,1228,6666,6609,3128,4178,9092,9355,6982,57.24,42.46
2674,7849,8815,4720,1362,4744,6332,5773,7941,901,42.68,57.099999999999994
5372,2641,1609,3484,9238,8199,505,565,5465,5361,46.17,53.68000000000001
3568,530,1498,3021,9238,3861,7166,6104,4871,1292,49.63,49.97
6754,6931,3350,577,6054,7953,9588,7793,6231,5361,46.64,53.1
7260,1473,1625,3428,719,2343,8032,8292,5686,4897,51.03,48.809999999999995
8762,9074,1818,2925,5681,2893,1779,4547,6430,9627,57.089999999999996,42.66
4588,3762,7280,4734,9641,3740,5529,8996,9224,1681,49.17,50.7
3339,5738,3019,7694,6461,2355,6782,9930,6779,4122,40.339999999999996,59.41
7865,6304,8756,3139,3960,3260,3416,8333,1886,1230,55.37,44.47
2313,4520,5470,599,8224,6277,3623,4585,3483,9806,60.07,39.65
7653,1693,1278,2732,4311,6692,6625,5523,2446,6396,60.6,39.050000000000004
4579,8718,1812,5008,2023,1518,8457,9912,8939,7550,66.86999999999999,32.769999999999996
5522,1719,931,7622,2728,5831,6662,6306,7339,6832,72.7,26.889999999999997
8222,2498,1775,4421,4083,3806,6918,3637,2079,2672,58.97,40.82
4919,1106,8717,5460,5645,3576,3349,4186,4318,1374,47.19,52.669999999999995
8225,5905,7273,5030,2928,2327,3398,8569,7479,4818,55.15,44.75
6165,1231,2823,4092,2519,4433,6625,506,565,3170,63.2,36.51
2236,7015,5943,4344,6968,2191,7640,1702,2417,8492,48.04,51.81
3142,2490,6448,9362,5529,204,2575,9043,3913,1049,50.86000000000001,48.89
8247,7845,1449,9540,1434,1398,1022,7756,2187,7398,47.68,52.080000000000005
8762,6125,7273,4135,1858,9562,9217,7046,3249,3166,45.36,54.04
7260,5132,2845,3978,7032,1572,6534,194,2079,2205,57.440000000000005,42.24
5553,2945,6674,580,8170,5081,5143,2311,1874,5768,56.169999999999995,43.66
1766,3701,5470,9139,7976,847,5812,2677,8154,8517,53.02,46.800000000000004
8869,1463,1891,6843,7019,6386,3317,6328,1606,2662,51.83,47.93
7653,348,7535,1961,1028,2626,4064,7567,2417,4420,50.41,49.36
3120,3057,7139,7781,4321,7731,8416,2852,2066,5447,54.459999999999994,45.25
2538,2047,379,4700,1365,4601,5485,1207,565,1668,56.55,43.11
6925,9262,6178,8123,2978,4541,1726,6673,6934,8207,59.47,39.97
8421,7381,5813,4644,8589,6342,2670,6200,7467,5154,63.260000000000005,36.32
6751,3038,6323,5949,6443,2854,3222,1169,1573,2997,63.04,36.46
4425,6082,7444,3391,1220,2817,6727,5863,5123,7112,40.949999999999996,58.74
5280,7354,1877,9276,8127,3893,3627,5616,9355,6072,62.5,36.96
3451,7179,9025,6954,4053,8831,3276,5743,9276,1687,53.52,46.14
7653,5117,2845,2901,2815,7044,5607,9956,5337,632,66.29,33.53
2722,7743,5278,487,4641,6910,2755,4266,1373,8097,50.92,48.85
6867,2949,5289,1083,8790,1989,4206,4229,5263,6870,54.010000000000005,45.85
5545,7583,1170,2616,2438,9169,8344,6756,678,3194,51.82,47.72
2148,4583,5470,6697,7247,7723,6918,9767,5884,4301,53.21,46.67
2313,802,1519,5739,3034,9935,7456,8698,1606,140,42.18,57.089999999999996
4671,3155,2844,2912,9238,2579,6061,4530,4871,8972,42.41,57.43000000000001
2981,6822,4533,2197,8913,6750,7478,3703,2446,2074,55.88999999999999,43.68
6280,7945,2239,7291,2063,5152,6360,8608,9689,2247,55.54,43.830000000000005
3469,6439,6213,2781,6968,5056,1844,7448,5465,5737,62.83,37.019999999999996
6536,6115,6121,2853,1221,3138,6332,1485,3273,1672,61.72,37.37
3279,5572,7574,3505,7809,6435,7130,6530,2147,2245,56.96,42.68
4464,4078,3474,8014,2582,1468,7756,4613,5836,8474,35.94,63.690000000000005
2303,8328,2664,485,7133,2300,6720,6122,678,6319,71.24000000000001,28.499999999999996
4914,3448,838,6238,4380,1292,6847,1392,4178,6999,59.019999999999996,40.71
7449,6414,3129,240,2815,2496,7023,4548,6842,5750,48.58,51.25999999999999
5559,4637,8534,3079,2346,6167,5547,5962,3842,8306,41.410000000000004,58.43000000000001
8567,800,3470,3582,6735,343,2282,5468,2417,4561,67.74,32.1
2981,1508,6431,5894,569,2151,3156,9622,8077,9322,60.22,39.629999999999995
1778,169,3471,828,4117,5400,945,6932,8364,921,63.39,36.33
2722,2000,379,5222,1365,2984,5607,4107,565,2502,37.01,62.88
813,2722,6847,3046,5528,1503,4349,5836,9257,9791,55.34,44.46
2913,5415,383,9796,6966,9290,8883,4625,8122,2043,67.03,32.85
6811,4133,2340,5375,3784,143,3222,6208,2674,3782,51.800000000000004,47.85
6242,5437,2932,4096,6124,2260,8107,9551,1853,7717,45.96,53.74
2313,7276,2627,3413,8131,1265,508,5788,5465,5748,42.059999999999995,57.45
4767,2527,1734,9460,9183,5940,2465,4007,9078,9094,46.97,52.87
7938,7239,3592,3949,2125,519,6918,5397,6842,6233,58.8,40.849999999999994
2303,4341,7368,3222,8447,307,3143,9647,6069,9986,62.51,36.6
7653,1406,1443,384,7611,8377,5662,9244,6268,5958,52.959999999999994,46.82
7667,7094,3442,1713,8356,5876,4714,7561,4871,689,61.650000000000006,38.2
9301,6581,2609,595,2473,7510,2874,6315,8382,7106,58.209999999999994,41.64
4976,542,2873,8871,8227,2157,6049,2647,8828,5364,52.129999999999995,47.599999999999994
4976,4370,2243,8808,2582,8291,307,5641,8151,315,52.71,46.46
4797,9557,7613,171,3462,9186,8457,7043,2459,8766,64.14,35.260000000000005
2075,4377,5470,5793,8753,3901,5529,3544,4328,8038,47.510000000000005,52.019999999999996
6620,4624,1416,4566,4017,8777,6720,3653,5470,1395,49.519999999999996,50.29
6127,819,4054,6922,2478,3305,6847,2455,8305,8293,52.72,47.13
6242,459,6116,5025,6457,5359,1845,9332,4947,1210,44.78,54.53
3469,7854,4978,1405,8913,2473,6177,274,3829,5969,53.72,45.629999999999995
3418,4413,5091,4925,6078,4101,979,4482,3529,1950,51.11,48.65
7260,7458,2758,4878,2815,9485,8883,1295,3437,8787,53.03,46.45
2778,8416,9403,919,2438,9605,8457,9597,5470,4957,56.57,43.169999999999995
6932,8311,4041,2613,1454,5326,2168,5924,5508,4541,65.07,34.660000000000004
5672,2487,1609,1315,2838,4565,9187,1119,2446,297,71.55,28.26
9670,3129,6730,4806,5338,8602,3625,4730,8694,8910,54.74,44.98
8730,4922,2438,3001,2815,3727,3321,9870,7810,3205,60.0,39.739999999999995
8421,9331,1818,9959,1453,3298,7254,7919,2924,4519,53.349999999999994,46.46
2994,7560,6625,3509,3475,3512,6138,6254,3353,4846,54.16,45.67
3345,4825,6641,3515,1848,4179,6727,9015,5884,1209,56.28999999999999,43.56
3225,5831,7574,6102,5222,902,1850,2965,7010,4621,55.489999999999995,44.05
6975,111,4054,351,2049,8091,5816,5701,5337,1846,63.24999999999999,36.59
1778,8083,9051,8297,834,4261,7824,1096,5470,1241,64.57000000000001,35.32
4579,8845,4680,5532,2032,3862,6360,5519,1460,235,52.14,47.55
3225,2602,7139,183,3991,5326,8118,9536,2983,3367,54.0,45.4
7449,8301,7424,2926,8589,4650,9190,6898,3441,1415,48.33,51.38
182,2279,1035,7615,7051,1903,4269,1584,9806,1094,63.49,36.059999999999995
5980,879,4054,8227,2330,2954,9547,5344,2808,3015,50.129999999999995,49.63
5261,1163,2871,406,6920,6209,3130,9871,3725,6404,61.91,37.95
3415,4627,2180,1702,1044,9133,9187,135,2018,871,52.09,46.949999999999996
8354,6703,8068,5002,6358,3556,1324,6025,1886,4139,61.150000000000006,38.7
3279,4152,2180,239,2623,2657,5485,1191,3725,4447,60.760000000000005,38.879999999999995
2119,4421,5470,5087,6933,5013,4955,3870,4328,9036,46.089999999999996,53.459999999999994
5469,2135,809,4588,6259,9797,4050,7665,1132,7144,33.85,65.92
3568,8421,7135,3,3222,6138,857,303,2424,222,70.59,29.160000000000004
4271,593,8078,7999,919,8881,5978,7151,9238,2681,60.24,39.48
8662,9428,1818,790,9418,7987,1163,6811,8124,5722,53.239999999999995,46.36
3142,3539,2254,5884,5425,801,8929,7312,6446,1097,48.99,50.81
4919,2297,2844,8595,8227,3675,6049,7373,6779,1622,54.92,44.690000000000005
2410,1416,6431,569,2573,3960,325,4322,5924,631,50.38,49.3
2410,1863,4235,3184,1044,6583,6332,1583,7947,4081,60.589999999999996,39.26
