Move_1_P1,Move_2_P2,Move_3_P1,Move_4_P2,Move_5_P1,Move_6_P2,Move_7_P1,Move_8_P2,Move_9_P1,Move_10_P2,Area_P1,Area_P2
4421,4497,236,3411,5275,9318,8167,4528,8610,7873,50.82,48.69
584,1207,5877,6022,6884,986,6659,4619,5541,2357,43.169999999999995,56.46
4531,9151,116,9793,3753,6117,9327,7172,1345,3577,44.84,54.92
8942,1594,2547,5492,1505,1162,4625,7150,3870,3667,55.35,44.230000000000004
5381,6149,6080,1381,7719,1695,3797,9639,8459,3800,42.67,56.910000000000004
7417,8562,3674,8531,9176,5347,3329,6521,6239,1820,57.550000000000004,41.959999999999994
9548,3610,5588,8207,5275,6117,5477,2938,2932,7759,42.68,56.71000000000001
8806,5267,7657,3463,3589,2935,4071,7852,2274,8463,36.52,63.190000000000005
6780,1136,1612,7828,2924,9358,5975,3616,2689,7433,50.05,49.669999999999995
6665,2744,6669,7004,1509,4168,8874,8728,2454,4949,46.28,53.580000000000005
8712,819,3456,4504,7312,4904,7436,4795,4943,3105,57.34,42.27
6351,9212,6666,6584,8589,6245,2930,4612,9257,3621,49.81,49.919999999999995
3036,874,4400,6302,5485,1065,6223,2545,5124,2798,67.69,32.12
6686,3951,6945,5157,2928,7674,1540,5963,2955,7201,65.44,34.239999999999995
3365,7374,8815,2805,8825,3945,8034,3620,2949,3837,51.74999999999999,48.11
5170,4664,8238,2585,4978,8545,3132,8002,1555,6019,53.339999999999996,46.379999999999995
7076,5170,2112,9723,8378,4477,3329,7551,8923,3656,52.09,47.12
6218,6334,1277,4263,7032,3427,7053,818,9600,3332,56.28999999999999,43.53
2947,8433,4978,8629,4911,8834,8919,6758,6722,3289,61.629999999999995,38.03
6665,1392,4968,5287,3906,4325,6489,3292,1346,9509,58.96,40.67
7985,508,4082,4087,1208,2020,6625,8993,8068,8606,58.809999999999995,40.92
2530,4038,1212,5338,4913,8573,8239,544,7373,3106,54.09,45.31
9106,6646,5677,8951,1819,7061,5219,6030,532,8979,65.94,33.93
7215,5273,5942,1828,5992,1826,4470,4290,1037,7580,55.35,44.45
2460,2170,8996,3183,6619,8147,9317,5770,6373,5873,62.31,37.51
9746,5550,6373,3203,9065,7881,9949,7711,5292,9187,34.78,65.06
584,3424,6045,9516,2920,3384,8070,752,7265,26,49.05,50.51
4579,1033,5039,9496,6471,6640,2855,4936,4725,212,57.29,42.49
2124,6115,5943,8139,1293,1845,9417,4308,2528,2855,48.91,50.79
4075,1348,8878,5651,6632,7309,7179,50,2983,8373,46.75,52.629999999999995
6805,8239,9251,1212,2438,8474,3454,1354,6173,8494,52.78,46.989999999999995
1233,6790,8960,9399,3734,691,9313,2134,956,1634,65.85,33.44
2530,1137,9587,6298,2083,4799,4884,3978,2324,3266,71.3,28.29
4622,865,8717,3735,1779,1099,2631,5405,9572,338,67.25,32.57
7537,5678,5829,2822,3108,9151,912,1825,9720,3470,36.19,63.660000000000004
4588,5911,1043,7708,6971,3915,7478,5957,7045,8289,56.279999999999994,43.580000000000005
1138,9902,1740,5901,6528,1354,6581,166,6864,3873,60.74,39.09
7051,4400,2340,3759,7032,4629,9201,8787,3394,8465,53.86,45.68
8942,6822,5677,7149,8071,5203,2874,4248,5981,1028,47.92,51.959999999999994
2831,2026,8996,4001,7881,7813,8223,2106,6373,958,56.89999999999999,42.870000000000005
3365,1283,7445,8409,919,7621,3661,2826,2324,7928,59.98,39.900000000000006
4509,1026,8717,8762,1865,9915,8003,4117,5589,5136,50.73,48.92
8425,7661,5219,8000,8984,3169,4312,877,1492,5770,51.43,48.38
3225,2289,5735,7595,8147,7811,1627,5614,4431,1864,44.81,55.02
584,4565,2257,5272,580,7274,6516,158,2027,7089,58.160000000000004,41.72
7452,4660,7667,4693,2928,7851,1540,9456,5859,7260,55.169999999999995,44.67
4588,3946,8329,5939,2250,5164,819,6901,6590,4998,64.45,35.03
1372,3557,747,2346,7829,8480,9156,201,3382,9084,56.989999999999995,42.89
7137,9388,8676,3994,646,5777,2685,2329,4713,6453,58.57,40.83
6686,2585,6669,7144,5919,3131,2545,2173,5272,967,50.760000000000005,48.88
3273,1647,4719,4024,6884,4962,6754,4428,4542,5270,67.64,32.05
917,5199,7458,6798,7417,1354,9348,1149,2446,3605,58.03,41.83
2877,6835,4533,3821,8045,3580,2755,806,6980,1290,52.43,46.949999999999996
2161,7740,3966,7989,5859,8395,1259,9033,9257,4965,56.379999999999995,43.13
5771,4211,7369,6158,791,1543,7541,5132,9224,3376,46.160000000000004,53.73
6139,2594,1060,8968,1229,653,8333,7572,6417,357,60.83,38.98
8424,7700,5219,1370,7482,3238,4653,1226,5279,2106,59.81999999999999,40.06
1632,5102,6722,1906,2419,2620,7418,8915,2668,3615,73.79,25.91
6583,8422,9733,4795,646,5920,2685,6926,2516,8588,60.11,39.65
904,2393,3009,2260,8845,5937,8455,9725,3441,3890,45.65,54.25
9243,8758,2268,21,4775,2358,475,7797,5279,841,50.239999999999995,49.49
9782,4780,6363,3428,3589,9716,912,2546,3104,3797,49.1,50.62
7575,9956,6380,4917,130,2249,7965,5401,9228,171,51.22,48.64
7575,8214,7131,294,4083,3871,618,5189,4373,7961,54.449999999999996,45.190000000000005
3420,7593,3004,3071,6303,6974,4061,5727,6239,3514,48.69,50.68
8094,9922,6380,3123,5890,4628,2772,5134,8959,6559,46.39,53.15
2936,7121,4304,5918,263,3340,1977,7544,8351,3486,51.6,47.88
584,9512,3262,6934,6528,6829,8467,398,5298,1366,66.67999999999999,32.96
8145,3241,5535,9152,4382,4743,503,5795,899,6264,53.68000000000001,45.89
4406,6323,6783,8603,3348,418,4079,7847,9681,3121,55.47,44.39
5569,8736,6177,4286,9240,1520,4349,7010,9617,3254,39.48,60.35
3532,1851,6043,6191,2645,932,4471,5453,9572,9308,52.73,46.650000000000006
9811,5668,1643,3760,7310,4274,2956,3018,4583,3499,44.41,55.21
6351,9381,6666,177,3222,8090,4836,7667,2516,109,59.37,40.510000000000005
5969,6027,1272,9097,3512,6796,8870,7905,1345,7003,65.64999999999999,34.19
9243,4590,3227,4357,1344,1783,2213,7535,6261,7649,48.1,51.66
6196,8405,838,9085,8119,1685,4216,1957,4127,9763,54.92,44.9
3225,8801,683,1106,2276,7933,6506,3587,9228,5935,43.25,56.55
8743,1275,4879,7878,4473,3663,4625,4339,9102,3339,47.72,52.080000000000005
407,337,6480,5378,6884,8233,9317,43,6373,573,40.089999999999996,59.72
4782,9098,4680,7049,8589,2563,4349,2114,3452,9468,33.019999999999996,66.79
4181,1111,9886,5200,6632,1228,2619,1685,2911,4945,55.82,43.84
4083,9224,3102,5565,9404,6415,8883,9421,5548,635,57.14,42.699999999999996
4883,3969,3078,5899,9128,5516,3900,4293,2675,205,48.52,50.739999999999995
2917,1812,379,7715,9053,164,7756,1357,5133,187,57.46,42.19
